yr,m,i,value
2006,trn,fpd,16.254345059934200
2012,trn,fpd,13.541800906184200
2014,trn,fpd,15.305810645491100
2013,trn,fpd,13.975263528697800
1999,trn,fpd,10.543273873010600
2002,trn,fpd,11.530521335273700
2017,trn,fpd,14.765056667248200
2016,trn,fpd,13.725336417696700
2015,trn,fpd,13.805846271985500
1998,trn,fpd,9.216749660421280
2004,trn,fpd,14.177313370613100
2000,trn,fpd,10.683507760935700
1997,trn,fpd,8.621508135363830
2007,trn,fpd,15.219243256028400
2010,trn,fpd,11.318233518962300
2003,trn,fpd,11.780622563222700
2011,trn,fpd,12.348425112732500
2001,trn,fpd,11.210872193339300
2008,trd,fpd,56.179739076753600
2009,trd,fpd,44.393361591756700
2005,trd,fpd,53.306269010702600
2006,trd,fpd,56.590162725093000
2012,trd,fpd,63.418576839519400
2014,trd,fpd,71.916612323726400
2013,trd,fpd,68.705205752867700
1999,trd,fpd,36.878479306882000
2002,trd,fpd,41.942893888027100
2017,trd,fpd,84.085961071061200
2016,trd,fpd,79.150922901426600
2015,trd,fpd,78.024918524626300
1998,trd,fpd,33.794453263967200
2004,trd,fpd,49.812993332677100
2000,trd,fpd,40.370884802822000
1997,trd,fpd,32.055056213908400
2007,trd,fpd,60.937634010711600
2010,trd,fpd,54.982603924427500
2003,trd,fpd,43.574646997998400
2011,trd,fpd,62.129243374314500
2001,trd,fpd,37.873606661044400
2008,trn,slg,0.000000000002237
2009,trn,slg,0.000000000000954
2005,trn,slg,0.000000000028557
2006,trn,slg,0.000000000068501
2012,trn,slg,0.000000000001794
2014,trn,slg,0.000000000009240
2013,trn,slg,0.000000000006797
1999,trn,slg,0.000000000003987
2002,trn,slg,0.000000000016419
2017,trn,slg,0.000000000005619
2016,trn,slg,0.000000000007619
2015,trn,slg,0.000000000016693
1998,trn,slg,0.000000000001389
2004,trn,slg,0.000000000024540
2000,trn,slg,0.000000000009042
1997,trn,slg,0.000000000003734
2007,trn,slg,0.000000000001376
2010,trn,slg,0.000000000000423
2003,trn,slg,0.000000000019111
2011,trn,slg,0.000000000000816
2001,trn,slg,0.000000000005371
2008,trd,slg,0.000000000002217
2009,trd,slg,0.000000000000944
2005,trd,slg,0.000000000028125
2006,trd,slg,0.000000000067454
2012,trd,slg,0.000000000001778
2014,trd,slg,0.000000000009169
2013,trd,slg,0.000000000006738
1999,trd,slg,0.000000000003955
2002,trd,slg,0.000000000016284
2017,trd,slg,0.000000000005592
2016,trd,slg,0.000000000007577
2015,trd,slg,0.000000000016580
1998,trd,slg,0.000000000001380
2004,trd,slg,0.000000000024256
2000,trd,slg,0.000000000008977
1997,trd,slg,0.000000000003716
2007,trd,slg,0.000000000001361
2010,trd,slg,0.000000000000418
2003,trd,slg,0.000000000018966
2011,trd,slg,0.000000000000810
2001,trd,slg,0.000000000005323
2008,trn,pri,3.623117338804300
2009,trn,pri,2.801499587508480
2005,trn,pri,2.962177994427330
2006,trn,pri,3.068002926930500
2012,trn,pri,3.403229873318100
2014,trn,pri,3.424233613361000
2013,trn,pri,3.358328762998250
1999,trn,pri,1.927139445513900
2002,trn,pri,2.940532734797530
2017,trn,pri,3.363472556237410
2016,trn,pri,3.068098498152960
2015,trn,pri,2.916969013903940
1998,trn,pri,1.975686380740120
2004,trn,pri,2.914550106839850
2000,trn,pri,0.766294846109955
1997,trn,pri,2.516507849527230
2007,trn,pri,3.370330570686580
2010,trn,pri,2.977792401365910
2003,trn,pri,3.010575595224320
2011,trn,pri,3.248531071268890
2001,trn,pri,3.119756786757500
2008,trd,pri,11.320945476351000
2009,trd,pri,10.872134170807100
2005,trd,pri,9.919618052394840
2006,trd,pri,10.968988689010900
2012,trd,pri,12.539243872202000
2014,trd,pri,13.484412877759000
2013,trd,pri,12.881905373301200
1999,trd,pri,8.518591848458190
2002,trd,pri,8.714763495204180
2017,trd,pri,14.493986358094800
2016,trd,pri,14.981156591939600
2015,trd,pri,14.025672150144300
1998,trd,pri,8.470189941869980
2004,trd,pri,9.626120829315440
2000,trd,pri,8.918563942847840
1997,trd,pri,8.009849306999360
2007,trd,pri,10.334054182054500
2010,trd,pri,11.287638792853800
2003,trd,pri,8.933396401240060
2011,trd,pri,12.376909976563300
2001,trd,pri,9.020208049178540
2008,trn,grd,0.000000000002241
2009,trn,grd,0.000000000000957
2005,trn,grd,0.000000000028727
2006,trn,grd,0.000000000068916
2012,trn,grd,0.000000000001801
2014,trn,grd,0.000000000009246
2013,trn,grd,0.000000000006811
1999,trn,grd,0.000000000003986
2002,trn,grd,0.000000000016437
2017,trn,grd,0.000000000005607
2016,trn,grd,0.000000000007610
2015,trn,grd,0.000000000016686
1998,trn,grd,0.000000000001387
2004,trn,grd,0.000000000024594
2000,trn,grd,0.000000000009046
1997,trn,grd,0.000000000003727
2007,trn,grd,0.000000000001381
2010,trn,grd,0.000000000000426
2003,trn,grd,0.000000000019113
2011,trn,grd,0.000000000000819
2001,trn,grd,0.000000000005377
2008,trd,grd,0.000000000002221
2009,trd,grd,0.000000000000947
2005,trd,grd,0.000000000028293
2006,trd,grd,0.000000000067865
2012,trd,grd,0.000000000001784
2014,trd,grd,0.000000000009175
2013,trd,grd,0.000000000006752
1999,trd,grd,0.000000000003955
2002,trd,grd,0.000000000016303
2017,trd,grd,0.000000000005580
2016,trd,grd,0.000000000007568
2015,trd,grd,0.000000000016573
1998,trd,grd,0.000000000001378
2004,trd,grd,0.000000000024309
2000,trd,grd,0.000000000008981
1997,trd,grd,0.000000000003709
2007,trd,grd,0.000000000001365
2010,trd,grd,0.000000000000421
2003,trd,grd,0.000000000018967
2011,trd,grd,0.000000000000813
2001,trd,grd,0.000000000005329
2008,trn,pip,0.000000000002203
2009,trn,pip,0.000000000000933
2005,trn,pip,0.000000000027011
2006,trn,pip,0.000000000065064
2012,trn,pip,0.000000000001761
2014,trn,pip,0.000000000009120
2013,trn,pip,0.000000000006700
1999,trn,pip,0.000000000004038
2002,trn,pip,0.000000000016524
2017,trn,pip,0.000000000005687
2016,trn,pip,0.000000000007644
2015,trn,pip,0.000000000016226
1998,trn,pip,0.000000000001412
2004,trn,pip,0.000000000023809
2000,trn,pip,0.000000000009083
1997,trn,pip,0.000000000003765
2007,trn,pip,0.000000000001354
2010,trn,pip,0.000000000000405
2003,trn,pip,0.000000000019210
2011,trn,pip,0.000000000000794
2001,trn,pip,0.000000000005423
2008,trd,pip,0.000000000002183
2009,trd,pip,0.000000000000923
2005,trd,pip,0.000000000026587
2006,trd,pip,0.000000000064038
2012,trd,pip,0.000000000001745
2014,trd,pip,0.000000000009050
2013,trd,pip,0.000000000006642
1999,trd,pip,0.000000000004006
2002,trd,pip,0.000000000016388
2017,trd,pip,0.000000000005661
2016,trd,pip,0.000000000007601
2015,trd,pip,0.000000000016115
1998,trd,pip,0.000000000001403
2004,trd,pip,0.000000000023527
2000,trd,pip,0.000000000009017
1997,trd,pip,0.000000000003746
2007,trd,pip,0.000000000001338
2010,trd,pip,0.000000000000400
2003,trd,pip,0.000000000019063
2011,trd,pip,0.000000000000788
2001,trd,pip,0.000000000005375
2008,trn,sle,0.000000000002236
2009,trn,sle,0.000000000000955
2005,trn,sle,0.000000000028588
2006,trn,sle,0.000000000068601
2012,trn,sle,0.000000000001791
2014,trn,sle,0.000000000009223
2013,trn,sle,0.000000000006785
1999,trn,sle,0.000000000003980
2002,trn,sle,0.000000000016400
2017,trn,sle,0.000000000005594
2016,trn,sle,0.000000000007603
2015,trn,sle,0.000000000016669
1998,trn,sle,0.000000000001387
2004,trn,sle,0.000000000024534
2000,trn,sle,0.000000000009030
1997,trn,sle,0.000000000003729
2007,trn,sle,0.000000000001376
2010,trn,sle,0.000000000000424
2003,trn,sle,0.000000000019083
2011,trn,sle,0.000000000000816
2001,trn,sle,0.000000000005364
2008,trd,sle,0.000000000002216
2009,trd,sle,0.000000000000945
2005,trd,sle,0.000000000028156
2006,trd,sle,0.000000000067556
2012,trd,sle,0.000000000001775
2014,trd,sle,0.000000000009152
2013,trd,sle,0.000000000006727
1999,trd,sle,0.000000000003949
2002,trd,sle,0.000000000016266
2017,trd,sle,0.000000000005568
2016,trd,sle,0.000000000007561
2015,trd,sle,0.000000000016556
1998,trd,sle,0.000000000001378
2004,trd,sle,0.000000000024250
2000,trd,sle,0.000000000008965
1997,trd,sle,0.000000000003711
2007,trd,sle,0.000000000001360
2010,trd,sle,0.000000000000419
2003,trd,sle,0.000000000018937
2011,trd,sle,0.000000000000810
2001,trd,sle,0.000000000005316
2008,trn,osv,0.000000000002237
2009,trn,osv,0.000000000000953
2005,trn,osv,0.000000000028516
2006,trn,osv,0.000000000068481
2012,trn,osv,0.000000000001794
2014,trn,osv,0.000000000009231
2013,trn,osv,0.000000000006793
1999,trn,osv,0.000000000003978
2002,trn,osv,0.000000000016383
2017,trn,osv,0.000000000005611
2016,trn,osv,0.000000000007610
2015,trn,osv,0.000000000016659
1998,trn,osv,0.000000000001386
2004,trn,osv,0.000000000024478
2000,trn,osv,0.000000000009022
1997,trn,osv,0.000000000003728
2007,trn,osv,0.000000000001376
2010,trn,osv,0.000000000000423
2003,trn,osv,0.000000000019069
2011,trn,osv,0.000000000000816
2001,trn,osv,0.000000000005357
2008,trd,osv,0.000000000002218
2009,trd,osv,0.000000000000944
2005,trd,osv,0.000000000028085
2006,trd,osv,0.000000000067437
2012,trd,osv,0.000000000001778
2014,trd,osv,0.000000000009160
2013,trd,osv,0.000000000006734
1999,trd,osv,0.000000000003946
2002,trd,osv,0.000000000016248
2017,trd,osv,0.000000000005584
2016,trd,osv,0.000000000007568
2015,trd,osv,0.000000000016546
1998,trd,osv,0.000000000001377
2004,trd,osv,0.000000000024194
2000,trd,osv,0.000000000008957
1997,trd,osv,0.000000000003710
2007,trd,osv,0.000000000001360
2010,trd,osv,0.000000000000418
2003,trd,osv,0.000000000018923
2011,trd,osv,0.000000000000810
2001,trd,osv,0.000000000005310
2008,trn,trn,0.000000000002231
2009,trn,trn,0.000000000000952
2005,trn,trn,0.000000000028494
2006,trn,trn,0.000000000068362
2012,trn,trn,0.000000000001790
2014,trn,trn,0.000000000009226
2013,trn,trn,0.000000000006783
1999,trn,trn,0.000000000003980
2002,trn,trn,0.000000000016341
2017,trn,trn,0.000000000005611
2016,trn,trn,0.000000000007602
2015,trn,trn,0.000000000016660
1998,trn,trn,0.000000000001380
2004,trn,trn,0.000000000024461
2000,trn,trn,0.000000000009032
1997,trn,trn,0.000000000003695
2007,trn,trn,0.000000000001373
2010,trn,trn,0.000000000000422
2003,trn,trn,0.000000000019058
2011,trn,trn,0.000000000000814
2001,trn,trn,0.000000000005350
2008,trd,trn,0.000000000002211
2009,trd,trn,0.000000000000942
2005,trd,trn,0.000000000028064
2006,trd,trn,0.000000000067321
2012,trd,trn,0.000000000001773
2014,trd,trn,0.000000000009155
2013,trd,trn,0.000000000006724
1999,trd,trn,0.000000000003948
2002,trd,trn,0.000000000016207
2017,trd,trn,0.000000000005585
2016,trd,trn,0.000000000007559
2015,trd,trn,0.000000000016546
1998,trd,trn,0.000000000001371
2004,trd,trn,0.000000000024177
2000,trd,trn,0.000000000008967
1997,trd,trn,0.000000000003677
2007,trd,trn,0.000000000001358
2010,trd,trn,0.000000000000417
2003,trd,trn,0.000000000018912
2011,trd,trn,0.000000000000808
2001,trd,trn,0.000000000005302
2008,trn,smn,0.000000000002247
2009,trn,smn,0.000000000000958
2005,trn,smn,0.000000000028730
2006,trn,smn,0.000000000068928
2012,trn,smn,0.000000000001800
2014,trn,smn,0.000000000009260
2013,trn,smn,0.000000000006812
1999,trn,smn,0.000000000004015
2002,trn,smn,0.000000000016519
2017,trn,smn,0.000000000005651
2016,trn,smn,0.000000000007647
2015,trn,smn,0.000000000016720
1998,trn,smn,0.000000000001399
2004,trn,smn,0.000000000024684
2000,trn,smn,0.000000000009103
1997,trn,smn,0.000000000003756
2007,trn,smn,0.000000000001384
2010,trn,smn,0.000000000000425
2003,trn,smn,0.000000000019208
2011,trn,smn,0.000000000000819
2001,trn,smn,0.000000000005400
2008,trd,smn,0.000000000002227
2009,trd,smn,0.000000000000948
2005,trd,smn,0.000000000028294
2006,trd,smn,0.000000000067874
2012,trd,smn,0.000000000001783
2014,trd,smn,0.000000000009189
2013,trd,smn,0.000000000006753
1999,trd,smn,0.000000000003984
2002,trd,smn,0.000000000016383
2017,trd,smn,0.000000000005625
2016,trd,smn,0.000000000007605
2015,trd,smn,0.000000000016606
1998,trd,smn,0.000000000001390
2004,trd,smn,0.000000000024396
2000,trd,smn,0.000000000009038
1997,trd,smn,0.000000000003737
2007,trd,smn,0.000000000001368
2010,trd,smn,0.000000000000420
2003,trd,smn,0.000000000019061
2011,trd,smn,0.000000000000812
2001,trd,smn,0.000000000005352
2008,trn,fmt,9.092858235252500
2009,trn,fmt,7.214686919180990
2005,trn,fmt,7.025619151293430
2006,trn,fmt,7.944467942454130
2012,trn,fmt,11.217598197358300
2014,trn,fmt,12.962909741094600
2013,trn,fmt,11.469029035962400
1999,trn,fmt,4.381386579690690
2002,trn,fmt,6.064674675671380
2017,trn,fmt,12.793080636291300
2016,trn,fmt,12.345756928723000
2015,trn,fmt,12.983899286104200
1998,trn,fmt,4.680316542813240
2004,trn,fmt,6.446044525854790
2000,trn,fmt,5.118918521767700
1997,trn,fmt,4.356690541386140
2007,trn,fmt,8.549357228026200
2010,trn,fmt,9.522329160408470
2003,trn,fmt,5.970954211061920
2011,trn,fmt,10.091535063376800
2001,trn,fmt,5.411707172727740
2008,trd,fmt,76.468767635122900
2009,trd,fmt,64.100353831124100
2005,trd,fmt,64.685938586444700
2006,trd,fmt,71.252799698109000
2012,trd,fmt,85.471414465207500
2014,trd,fmt,91.959077587872500
2013,trd,fmt,88.227516626001000
1999,trd,fmt,44.369878898305100
2002,trd,fmt,48.490860648929900
2017,trd,fmt,104.444843753779000
2016,trd,fmt,96.475837372250400
2015,trd,fmt,94.218234722394300
1998,trd,fmt,42.097668321540900
2004,trd,fmt,57.899762306016300
2000,trd,fmt,47.345875822075500
1997,trd,fmt,41.257878696992200
2007,trd,fmt,75.239443886196900
2010,trd,fmt,70.725662252390600
2003,trd,fmt,51.507481630720700
2011,trd,fmt,79.257356395508800
2001,trd,fmt,46.593454540987200
2008,trn,pet,19.448506152387800
2009,trn,pet,17.746618949897300
2005,trn,pet,14.505610263568000
2006,trn,pet,15.993635704995000
2012,trn,pet,25.452508416758900
2014,trn,pet,28.616338300631500
2013,trn,pet,27.131932522664700
1999,trn,pet,9.957314962085370
2002,trn,pet,10.875416252996200
2017,trn,pet,29.512955671573600
2016,trn,pet,30.128368332323500
2015,trn,pet,31.474209229505600
1998,trn,pet,9.523846293476330
2004,trn,pet,12.668972850117400
2000,trn,pet,10.267672996905400
1997,trn,pet,8.796004383914360
2007,trn,pet,18.259635805547800
2010,trn,pet,20.878772811577800
2003,trn,pet,11.538609152241500
2011,trn,pet,24.105774065150700
2001,trn,pet,10.716518346831400
2008,trd,pet,127.276287756501000
2009,trd,pet,98.258451439476200
2005,trd,pet,97.603880439413000
2006,trd,pet,105.852346858503000
2012,trd,pet,132.169110627518000
2014,trd,pet,144.522174284664000
2013,trd,pet,140.785752675177000
1999,trd,pet,62.905021866376300
2002,trd,pet,64.029468634469400
2017,trd,pet,137.006545882629000
2016,trd,pet,123.046954337022000
2015,trd,pet,131.894582408207000
1998,trd,pet,61.261760584136800
2004,trd,pet,88.230714207401300
2000,trd,pet,71.431947671314600
1997,trd,pet,65.279277879669900
2007,trd,pet,111.561257447853000
2010,trd,pet,108.003048049517000
2003,trd,pet,76.789476610003800
2011,trd,pet,125.232187108666000
2001,trd,pet,69.747015612341600
2008,trn,mvt,#N/A
2009,trn,mvt,#N/A
2005,trn,mvt,#N/A
2006,trn,mvt,#N/A
2012,trn,mvt,#N/A
2014,trn,mvt,#N/A
2013,trn,mvt,#N/A
1999,trn,mvt,#N/A
2002,trn,mvt,#N/A
2017,trn,mvt,#N/A
2016,trn,mvt,#N/A
2015,trn,mvt,#N/A
1998,trn,mvt,#N/A
2004,trn,mvt,#N/A
2000,trn,mvt,#N/A
1997,trn,mvt,#N/A
2007,trn,mvt,#N/A
2010,trn,mvt,#N/A
2003,trn,mvt,#N/A
2011,trn,mvt,#N/A
2001,trn,mvt,#N/A
2008,trd,mvt,#N/A
2009,trd,mvt,#N/A
2005,trd,mvt,#N/A
2006,trd,mvt,#N/A
2012,trd,mvt,#N/A
2014,trd,mvt,#N/A
2013,trd,mvt,#N/A
1999,trd,mvt,#N/A
2002,trd,mvt,#N/A
2017,trd,mvt,#N/A
2016,trd,mvt,#N/A
2015,trd,mvt,#N/A
1998,trd,mvt,#N/A
2004,trd,mvt,#N/A
2000,trd,mvt,#N/A
1997,trd,mvt,#N/A
2007,trd,mvt,#N/A
2010,trd,mvt,#N/A
2003,trd,mvt,#N/A
2011,trd,mvt,#N/A
2001,trd,mvt,#N/A
2008,trn,cep,9.974723922602730
2009,trn,cep,7.090418260876350
2005,trn,cep,9.802882890878580
2006,trn,cep,10.708370027272200
2012,trn,cep,10.070032167279100
2014,trn,cep,10.727437549948800
2013,trn,cep,9.896635058894080
1999,trn,cep,7.196555252695570
2002,trn,cep,7.622693104188960
2017,trn,cep,10.604907812573200
2016,trn,cep,10.031623154003700
2015,trn,cep,10.252843412251900
1998,trn,cep,6.725623455265120
2004,trn,cep,8.692789408820710
2000,trn,cep,11.066106084798400
1997,trn,cep,6.796517205623700
2007,trn,cep,10.143759546302600
2010,trn,cep,8.495193419550900
2003,trn,cep,7.689122998863400
2011,trn,cep,8.755506387060190
2001,trn,cep,7.350482133350210
2008,trd,cep,151.562457163414000
2009,trd,cep,139.355541426370000
2005,trd,cep,127.739943659413000
2006,trd,cep,140.830858996029000
2012,trd,cep,200.177064646034000
2014,trd,cep,212.723778851209000
2013,trd,cep,204.674856413367000
1999,trd,cep,105.650501342535000
2002,trd,cep,105.038355643705000
2017,trd,cep,228.362966662432000
2016,trd,cep,216.858406889550000
2015,trd,cep,220.113820287924000
1998,trd,cep,98.895609664568400
2004,trd,cep,118.903452366426000
2000,trd,cep,115.451497946049000
1997,trd,cep,94.801209559943400
2007,trd,cep,152.729499677969000
2010,trd,cep,167.640488660194000
2003,trd,cep,107.128174374762000
2011,trd,cep,182.062741866442000
2001,trd,cep,98.910143366519000
2008,trn,wst,0.000000000002235
2009,trn,wst,0.000000000000954
2005,trn,wst,0.000000000028589
2006,trn,wst,0.000000000068546
2012,trn,wst,0.000000000001792
2014,trn,wst,0.000000000009222
2013,trn,wst,0.000000000006786
1999,trn,wst,0.000000000003967
2002,trn,wst,0.000000000016350
2017,trn,wst,0.000000000005585
2016,trn,wst,0.000000000007596
2015,trn,wst,0.000000000016657
1998,trn,wst,0.000000000001380
2004,trn,wst,0.000000000024498
2000,trn,wst,0.000000000009003
1997,trn,wst,0.000000000003713
2007,trn,wst,0.000000000001375
2010,trn,wst,0.000000000000424
2003,trn,wst,0.000000000019022
2011,trn,wst,0.000000000000816
2001,trn,wst,0.000000000005343
2008,trd,wst,0.000000000002215
2009,trd,wst,0.000000000000944
2005,trd,wst,0.000000000028158
2006,trd,wst,0.000000000067503
2012,trd,wst,0.000000000001775
2014,trd,wst,0.000000000009151
2013,trd,wst,0.000000000006727
1999,trd,wst,0.000000000003936
2002,trd,wst,0.000000000016216
2017,trd,wst,0.000000000005559
2016,trd,wst,0.000000000007554
2015,trd,wst,0.000000000016544
1998,trd,wst,0.000000000001371
2004,trd,wst,0.000000000024215
2000,trd,wst,0.000000000008939
1997,trd,wst,0.000000000003695
2007,trd,wst,0.000000000001359
2010,trd,wst,0.000000000000419
2003,trd,wst,0.000000000018877
2011,trd,wst,0.000000000000810
2001,trd,wst,0.000000000005296
2008,trn,mot,12.433652719400500
2009,trn,mot,7.121766043998970
2005,trn,mot,13.594059044710200
2006,trn,mot,14.569658528312500
2012,trn,mot,14.557761387526600
2014,trn,mot,16.703646339431600
2013,trn,mot,15.386563190516500
1999,trn,mot,9.933185929010250
2002,trn,mot,9.650222316611120
2017,trn,mot,16.857120946799500
2016,trn,mot,15.824527607189400
2015,trn,mot,15.809989588655100
1998,trn,mot,8.912035154041010
2004,trn,mot,11.581038098566300
2000,trn,mot,14.216297755105200
1997,trn,mot,8.686513398044110
2007,trn,mot,13.880661491453200
2010,trn,mot,8.821161345970430
2003,trn,mot,10.010946172260800
2011,trn,mot,10.398529445405700
2001,trn,mot,8.553484758725500
2008,trd,mot,107.742992417952000
2009,trd,mot,79.425850153354800
2005,trd,mot,114.507849670944000
2006,trd,mot,122.183424796010000
2012,trd,mot,155.197568346014000
2014,trd,mot,177.227798973969000
2013,trd,mot,163.746707133394000
1999,trd,mot,96.604258727934900
2002,trd,mot,111.237470805664000
2017,trd,mot,206.909909236137000
2016,trd,mot,199.882901231819000
2015,trd,mot,192.339775506096000
1998,trd,mot,84.305988799838200
2004,trd,mot,115.612933381787000
2000,trd,mot,97.501142439101500
1997,trd,mot,83.733422364092800
2007,trd,mot,121.882383109203000
2010,trd,mot,123.478571358873000
2003,trd,mot,108.931074683706000
2011,trd,mot,132.078146026708000
2001,trd,mot,89.524459512017300
2008,trn,adm,0.000000000002231
2009,trn,adm,0.000000000000954
2005,trn,adm,0.000000000028453
2006,trn,adm,0.000000000068244
2012,trn,adm,0.000000000001789
2014,trn,adm,0.000000000009225
2013,trn,adm,0.000000000006781
1999,trn,adm,0.000000000003972
2002,trn,adm,0.000000000016361
2017,trn,adm,0.000000000005615
2016,trn,adm,0.000000000007619
2015,trn,adm,0.000000000016696
1998,trn,adm,0.000000000001385
2004,trn,adm,0.000000000024489
2000,trn,adm,0.000000000009016
1997,trn,adm,0.000000000003727
2007,trn,adm,0.000000000001372
2010,trn,adm,0.000000000000423
2003,trn,adm,0.000000000019058
2011,trn,adm,0.000000000000815
2001,trn,adm,0.000000000005350
2008,trd,adm,0.000000000002212
2009,trd,adm,0.000000000000944
2005,trd,adm,0.000000000028021
2006,trd,adm,0.000000000067198
2012,trd,adm,0.000000000001772
2014,trd,adm,0.000000000009153
2013,trd,adm,0.000000000006723
1999,trd,adm,0.000000000003941
2002,trd,adm,0.000000000016227
2017,trd,adm,0.000000000005589
2016,trd,adm,0.000000000007577
2015,trd,adm,0.000000000016582
1998,trd,adm,0.000000000001376
2004,trd,adm,0.000000000024205
2000,trd,adm,0.000000000008951
1997,trd,adm,0.000000000003709
2007,trd,adm,0.000000000001357
2010,trd,adm,0.000000000000418
2003,trd,adm,0.000000000018913
2011,trd,adm,0.000000000000809
2001,trd,adm,0.000000000005302
2008,trn,soc,0.000000000002243
2009,trn,soc,0.000000000000957
2005,trn,soc,0.000000000028619
2006,trn,soc,0.000000000068698
2012,trn,soc,0.000000000001800
2014,trn,soc,0.000000000009274
2013,trn,soc,0.000000000006821
1999,trn,soc,0.000000000004003
2002,trn,soc,0.000000000016482
2017,trn,soc,0.000000000005649
2016,trn,soc,0.000000000007647
2015,trn,soc,0.000000000016732
1998,trn,soc,0.000000000001395
2004,trn,soc,0.000000000024582
2000,trn,soc,0.000000000009076
1997,trn,soc,0.000000000003747
2007,trn,soc,0.000000000001381
2010,trn,soc,0.000000000000425
2003,trn,soc,0.000000000019174
2011,trn,soc,0.000000000000819
2001,trn,soc,0.000000000005397
2008,trd,soc,0.000000000002223
2009,trd,soc,0.000000000000948
2005,trd,soc,0.000000000028186
2006,trd,soc,0.000000000067647
2012,trd,soc,0.000000000001784
2014,trd,soc,0.000000000009203
2013,trd,soc,0.000000000006762
1999,trd,soc,0.000000000003971
2002,trd,soc,0.000000000016346
2017,trd,soc,0.000000000005623
2016,trd,soc,0.000000000007604
2015,trd,soc,0.000000000016618
1998,trd,soc,0.000000000001386
2004,trd,soc,0.000000000024296
2000,trd,soc,0.000000000009011
1997,trd,soc,0.000000000003729
2007,trd,soc,0.000000000001365
2010,trd,soc,0.000000000000420
2003,trd,soc,0.000000000019028
2011,trd,soc,0.000000000000812
2001,trd,soc,0.000000000005349
2008,trn,alt,7.328655808445480
2009,trn,alt,5.719985978321240
2005,trn,alt,6.017357337982780
2006,trn,alt,6.204975132253780
2012,trn,alt,7.774369413983310
2014,trn,alt,8.156662905883070
2013,trn,alt,7.668942935528450
1999,trn,alt,5.173810109487340
2002,trn,alt,5.497089532332300
2017,trn,alt,7.694808796290790
2016,trn,alt,6.885699400599900
2015,trn,alt,7.140443540970170
1998,trn,alt,5.038663993817720
2004,trn,alt,5.663564878116360
2000,trn,alt,5.371342616950810
1997,trn,alt,4.977168913111280
2007,trn,alt,6.659212751974070
2010,trn,alt,6.766972958463140
2003,trn,alt,5.741747500626160
2011,trn,alt,7.954224401256780
2001,trn,alt,6.137553675759650
2008,trd,alt,178.910132559021000
2009,trd,alt,176.307817058113000
2005,trd,alt,166.448504848207000
2006,trd,alt,172.535254846970000
2012,trd,alt,200.985615693361000
2014,trd,alt,218.281208455677000
2013,trd,alt,213.369624250570000
1999,trd,alt,129.808428217993000
2002,trd,alt,142.469304014537000
2017,trd,alt,234.138872018095000
2016,trd,alt,232.367426542861000
2015,trd,alt,227.157718582786000
1998,trd,alt,121.346007367039000
2004,trd,alt,159.568841367946000
2000,trd,alt,137.510372871158000
1997,trd,alt,115.010022423619000
2007,trd,alt,182.630095391734000
2010,trd,alt,185.633564392584000
2003,trd,alt,147.995143965629000
2011,trd,alt,191.873841375173000
2001,trd,alt,138.642393622386000
2008,trn,pmt,12.622276027278400
2009,trn,pmt,7.289159278463530
2005,trn,pmt,8.485671707535700
2006,trn,pmt,10.644069924305400
2012,trn,pmt,14.474835550807500
2014,trn,pmt,15.839974745189900
2013,trn,pmt,14.468471900629500
1999,trn,pmt,5.377003586223820
2002,trn,pmt,5.817320129521140
2017,trn,pmt,13.327926822703200
2016,trn,pmt,12.199002918372500
2015,trn,pmt,13.577595961861900
1998,trn,pmt,6.125605654236080
2004,trn,pmt,7.645843725692420
2000,trn,pmt,5.950369474381220
1997,trn,pmt,6.028755907942030
2007,trn,pmt,11.382402809282600
2010,trn,pmt,11.573699659412700
2003,trn,pmt,5.839325809795820
2011,trn,pmt,13.517034155821600
2001,trn,pmt,5.465437634479310
2008,trd,pmt,34.079835606246600
2009,trd,pmt,20.050430647016600
2005,trd,pmt,29.301307718157800
2006,trd,pmt,32.911604328456000
2012,trd,pmt,36.236903623296200
2014,trd,pmt,36.906255725999600
2013,trd,pmt,35.095138531432200
1999,trd,pmt,19.077474594205800
2002,trd,pmt,16.347945013376400
2017,trd,pmt,34.382136664929900
2016,trd,pmt,31.255611230027000
2015,trd,pmt,34.652333008753500
1998,trd,pmt,18.182335255182500
2004,trd,pmt,25.655925071831200
2000,trd,pmt,21.037927760426700
1997,trd,pmt,18.436300141972100
2007,trd,pmt,31.922376803650600
2010,trd,pmt,27.167611155526600
2003,trd,pmt,17.098245880019000
2011,trd,pmt,34.004355785534900
2001,trd,pmt,17.935866359252100
2008,trn,trk,0.000000000002224
2009,trn,trk,0.000000000000947
2005,trn,trk,0.000000000028254
2006,trn,trk,0.000000000067813
2012,trn,trk,0.000000000001781
2014,trn,trk,0.000000000009162
2013,trn,trk,0.000000000006742
1999,trn,trk,0.000000000003955
2002,trn,trk,0.000000000016288
2017,trn,trk,0.000000000005570
2016,trn,trk,0.000000000007562
2015,trn,trk,0.000000000016567
1998,trn,trk,0.000000000001378
2004,trn,trk,0.000000000024303
2000,trn,trk,0.000000000008977
1997,trn,trk,0.000000000003712
2007,trn,trk,0.000000000001365
2010,trn,trk,0.000000000000420
2003,trn,trk,0.000000000018964
2011,trn,trk,0.000000000000812
2001,trn,trk,0.000000000005323
2008,trd,trk,0.000000000002204
2009,trd,trk,0.000000000000937
2005,trd,trk,0.000000000027828
2006,trd,trk,0.000000000066780
