yr,i,value
2011,trn,74.5158847820344
2001,trn,39.0316067128304
2008,smn,109.1386703872330
2009,smn,70.9995021811090
2005,smn,59.8495736269692
2006,smn,85.4641189215655
2012,smn,124.8695875270680
2014,smn,151.3832569181540
2013,smn,121.3573975862320
1999,smn,17.0151751490602
2002,smn,23.9895198857446
2017,smn,88.1155642618970
2016,smn,60.3562441726423
2015,smn,119.9411638669450
1998,smn,23.1129294320491
2004,smn,40.6542213688310
2000,smn,20.0086090109378
1997,smn,21.9532929060828
2007,smn,93.8613627046843
2010,smn,81.2606954884055
2003,smn,28.7389457721771
2011,smn,96.2992996813936
2001,smn,28.4620924080039
2008,fmt,354.9297667998320
2009,fmt,279.0167947532430
2005,fmt,286.0827272815720
2006,fmt,314.3667903258370
2012,fmt,340.4143184801990
2014,fmt,357.1099193928120
2013,fmt,346.9537640012990
1999,fmt,255.7134895617250
2002,fmt,245.3744101242540
2017,fmt,360.9807024652970
2016,fmt,334.4671094510420
2015,fmt,348.5821374165580
1998,fmt,253.0376449648420
2004,fmt,258.4731916716820
2000,fmt,267.7056895588420
1997,fmt,242.1895278702460
2007,fmt,339.7708316831120
2010,fmt,293.3941001176380
2003,fmt,242.7489437834110
2011,fmt,323.7829089551840
2001,fmt,251.5754764079040
2008,pet,731.9454276466270
2009,pet,481.7347199891330
2005,pet,460.6742296166850
2006,pet,535.2703183374020
2012,pet,831.9107500215730
2014,pet,765.1463941366390
2013,pet,831.4117204911490
1999,pet,159.6492437523760
2002,pet,212.8758520657610
2017,pet,521.8462946496570
2016,pet,421.8753055432970
2015,pet,499.0332963459440
1998,pet,135.9090277986120
2004,pet,323.6876409303480
2000,pet,231.9164544080060
1997,pet,175.0612117574780
2007,pet,604.7780144489580
2010,pet,606.5504390653100
2003,pet,244.9032061995580
2011,pet,815.1403355701290
2001,pet,217.2675776653390
2008,mvt,154.5401939026370
2009,mvt,124.0487743085040
2005,mvt,179.4248133083470
2006,mvt,180.9197391866260
2012,mvt,186.6700916005200
2014,mvt,212.8585916104300
2013,mvt,197.2290476356940
1999,mvt,169.0807047015650
2002,mvt,180.3833989383570
2017,mvt,263.1889307253710
2016,mvt,253.4788701255800
2015,mvt,236.2698072197960
1998,mvt,151.9450420785780
2004,mvt,186.2312297374110
2000,mvt,168.6145704457540
1997,mvt,151.9077984481690
2007,mvt,181.9588228459390
2010,mvt,167.1270817948710
2003,mvt,181.5049281005790
2011,mvt,166.2550117810320
2001,mvt,156.0550264367870
2008,cep,421.6849100393190
2009,cep,349.7192174831610
2005,cep,406.3985997326170
2006,cep,424.4747476088810
2012,cep,352.4581741088220
2014,cep,345.7837957212980
2013,cep,350.3636882433200
1999,cep,484.7329667482770
2002,cep,389.0358899050020
2017,cep,350.9808697320640
2016,cep,338.9400205245010
2015,cep,345.7247621698160
1998,cep,463.1348785710030
2004,cep,396.9139338334930
2000,cep,546.8237311403360
1997,cep,459.6334944893050
2007,cep,442.6502557875310
2010,cep,357.3708567170310
2003,cep,386.6320371042460
2011,cep,359.8131999858500
2001,cep,461.6322521651840
2008,wst,77.4556457482499
2009,wst,73.0054592783001
2005,wst,65.3048048263170
2006,wst,71.7794296144040
2012,wst,81.6954495772139
2014,wst,87.7285276568397
2013,wst,83.0976817924633
1999,wst,49.0594941529708
2002,wst,52.5021822584262
2017,wst,98.2184576637895
2016,wst,92.7073857076003
2015,wst,87.8088239735672
1998,wst,44.7020619816976
2004,wst,60.6941275079256
2000,wst,51.3404237408781
1997,wst,40.1444292645563
2007,wst,74.5276240500190
2010,wst,80.4956254580910
2003,wst,56.1682043205668
2011,wst,81.2948061583149
2001,wst,52.2391552886234
2008,mot,422.9975152877270
2009,mot,348.5029534777510
2005,mot,520.8934750631170
2006,mot,523.1570678327290
2012,mot,510.3126044281590
2014,mot,625.5241023315020
2013,mot,562.2880524650910
1999,mot,500.9082656801480
2002,mot,475.3059521538700
2017,mot,707.6009448677410
2016,mot,697.1227832601560
2015,mot,673.8317554262840
1998,mot,445.6645242672930
2004,mot,505.6865125835600
2000,mot,480.3365465356870
1997,mot,428.9363903419660
2007,mot,510.4119453428830
2010,mot,432.3738900653250
2003,mot,486.7016858258300
2011,mot,495.3220735862570
2001,mot,457.3815877557670
2008,adm,597.9585323574140
2009,adm,555.5276660148970
2005,adm,510.0139677586890
2006,adm,545.6618722056630
2012,adm,656.9004143088720
2014,adm,752.4991308022560
2013,adm,685.2379492419790
1999,adm,382.2667646849720
2002,adm,411.2877235368950
2017,adm,911.5314976400750
2016,adm,855.0192812696400
2015,adm,802.6048438050720
1998,adm,349.8648709662810
2004,adm,466.7041569650560
2000,adm,419.6238930552590
1997,adm,306.4039711566580
2007,adm,584.7874295517340
2010,adm,585.6431428715180
2003,adm,431.7800090120110
2011,adm,623.5128711936710
2001,adm,415.9178460528890
2008,soc,144.7873300380290
2009,soc,152.7180261531470
2005,soc,116.4118830873650
2006,soc,123.8961064640010
2012,soc,168.7514600420500
2014,soc,179.1273957933470
2013,soc,171.9581462676200
1999,soc,73.4973348623416
2002,soc,100.1466978508170
2017,soc,209.1684773033910
2016,soc,195.9698024479350
2015,soc,186.3798338627570
1998,soc,66.0645665103056
2004,soc,109.6842188696010
2000,soc,82.8329735273038
1997,soc,61.3451415016675
2007,soc,133.4590327142490
2010,soc,161.9419466790770
2003,soc,105.9898877374890
2011,soc,163.7450381568070
2001,soc,93.2739648776863
2008,alt,26.5651775573091
2009,alt,24.3333590867087
2005,alt,40.0963607287470
2006,alt,38.9779275671414
2012,alt,19.0405072983416
2014,alt,18.9348711661397
2013,alt,19.4053989962836
1999,alt,75.5405376398178
2002,alt,50.5763458728905
2017,alt,18.9117673994728
2016,alt,18.2188467109910
2015,alt,18.5375282909420
1998,alt,78.6016258171350
2004,alt,38.9725810239779
2000,alt,74.9434052913938
1997,alt,86.7106972691140
2007,alt,29.6675773923786
2010,alt,23.1292898534124
2003,alt,44.6689415795063
2011,alt,24.6878567783059
2001,alt,58.5375709939600
2008,pmt,269.3379389083700
2009,pmt,160.1622426923430
2005,pmt,196.0147397411430
2006,pmt,224.6049009177030
2012,pmt,257.9144970198010
2014,pmt,252.9901000712960
2013,pmt,251.7144097865400
1999,pmt,150.2576746442380
2002,pmt,133.9296298926290
2017,pmt,213.1133668310990
2016,pmt,196.1128138345740
2015,pmt,217.6304421547720
1998,pmt,160.0391553500050
2004,pmt,175.1226168002240
2000,pmt,149.4599503356310
1997,pmt,161.5240307931820
2007,pmt,246.4716131468960
2010,pmt,223.8896088797160
2003,pmt,132.4126519845260
2011,pmt,268.8093201651250
2001,pmt,132.0013657525150
2008,trk,273.0859727250980
2009,trk,222.2135737170240
2005,trk,246.1085512908510
2006,trk,262.0169270842460
2012,trk,288.6593533016410
2014,trk,323.4220743293910
2013,trk,298.6601309028830
1999,trk,178.1761239829250
2002,trk,195.0326343945510
2017,trk,332.6728961960380
2016,trk,318.1915841997520
2015,trk,322.9385900302770
1998,trk,167.7817822101120
2004,trk,221.6302021312730
2000,trk,191.0091217700070
1997,trk,157.3481499325300
2007,trk,267.8230574117620
2010,trk,241.7935655009220
2003,trk,200.8523910273100
2011,trk,267.6523013047290
2001,trk,191.6221227746400
2008,fdd,602.6292471301020
2009,fdd,633.2602642660220
2005,fdd,493.6407031819000
2006,fdd,519.0209776988260
2012,fdd,673.2834974180470
2014,fdd,622.8055767368340
2013,fdd,634.9257183576380
1999,fdd,311.3611703414180
2002,fdd,371.7724008258260
2017,fdd,625.7375329682590
2016,fdd,613.4863937852060
2015,fdd,611.8870727799230
1998,fdd,298.9172729869990
2004,fdd,462.6545220696260
2000,fdd,319.4731142863930
1997,fdd,302.8794741076860
2007,fdd,546.4462961789140
2010,fdd,672.0161814604320
2003,fdd,424.8424010552970
2011,fdd,684.7333794380920
2001,fdd,337.6389184937750
2008,gmt,164.5760800159490
2009,gmt,172.3794477832880
2005,gmt,148.1830804708170
2006,gmt,151.5671895381780
2012,gmt,174.2548047722670
2014,gmt,184.1126961867060
2013,gmt,178.9333322892230
1999,gmt,105.6612154686190
2002,gmt,112.3484691913490
2017,gmt,191.2790103503710
2016,gmt,189.2515552230650
2015,gmt,189.9124900020340
1998,gmt,98.4951822677190
2004,gmt,141.8944365851520
2000,gmt,108.8708184474960
1997,gmt,93.1065210266205
2007,gmt,162.7085114410940
2010,gmt,178.4900762675610
2003,gmt,128.1762213684300
2011,gmt,175.9351275832960
2001,gmt,110.7675676197450
2008,wtt,51.0823842195165
2009,wtt,42.4103455984467
2005,wtt,36.9586767843996
2006,wtt,41.3181428040737
2012,wtt,45.5815611171547
2014,wtt,47.0412627988075
2013,wtt,42.5831975403312
1999,wtt,24.7707268696270
2002,wtt,25.4051840617042
2017,wtt,46.5953417842706
2016,wtt,45.3236389704452
2015,wtt,46.3986854988105
1998,wtt,23.7100088763768
2004,wtt,34.7813825773898
2000,wtt,26.3112395540355
1997,wtt,23.8301572148929
2007,wtt,46.0840263351597
2010,wtt,43.6115963530747
2003,wtt,29.3356296644725
2011,wtt,43.6961791538484
2001,wtt,26.1634534248077
2008,wpd,88.8092238894423
2009,wpd,65.8472628558049
2005,wpd,114.2185960338990
2006,wpd,113.9786396963730
2012,wpd,80.3565968055735
2014,wpd,97.1195087754116
2013,wpd,90.1430885265160
1999,wpd,97.6628425690442
2002,wpd,89.7016201133064
2017,wpd,112.0456807159480
2016,wpd,104.9678140180910
2015,wpd,100.4665200693990
1998,wpd,91.4469826969832
2004,wpd,105.5496020278970
2000,wpd,94.6244736965742
1997,wpd,88.4448609648439
2007,wpd,102.7962013049310
2010,wpd,71.5185161477892
2003,wpd,92.1969089371015
2011,wpd,72.5794949779950
2001,wpd,87.6741905807764
2008,wht,1154.4952344284600
2009,wht,1001.2761602138200
2005,wht,945.0638893280810
2006,wht,1023.7454092686100
2012,wht,1458.0770146891600
2014,wht,1605.2293643105500
2013,wht,1527.5187396485400
1999,wht,692.5227549012700
2002,wht,754.6948604185160
2017,wht,1700.0969784968200
2016,wht,1610.4826139105200
2015,wht,1625.7957287697100
1998,wht,644.1662751382360
2004,wht,866.6688668048860
2000,wht,743.1992545960760
1997,wht,623.3289980149360
2007,wht,1095.6551044580900
2010,wht,1186.6050844283200
2003,wht,786.3750353970460
2011,wht,1342.0806566207300
2001,wht,726.8845056959240
2008,wrh,76.5857899483807
2009,wrh,78.4218231688693
2005,wrh,52.9365473185951
2006,wrh,61.2355065583550
2012,wrh,108.5796388318030
2014,wrh,115.9018838017510
2013,wrh,112.5650368656270
1999,wrh,30.9248435842520
2002,wrh,39.5119679722115
2017,wrh,132.3749000707470
2016,wrh,126.1626309176250
2015,wrh,119.7258000085950
1998,wrh,28.4913550153502
2004,wrh,49.4736373374866
2000,wrh,33.6441419147318
1997,wrh,26.2252658683427
2007,wrh,68.7263566554355
2010,wrh,88.1688450530471
2003,wrh,45.0693311481320
2011,wrh,97.2874511719957
2001,wrh,36.1865919429223
2008,ott,612.4150148909860
2009,ott,585.0488227501160
2005,ott,590.2828451838030
2006,ott,628.6880766728370
2012,ott,667.7063246367960
2014,ott,750.1197588378230
2013,ott,715.8300455004350
1999,ott,425.1563196932210
2002,ott,477.3697460705260
2017,ott,880.7383042812450
2016,ott,839.6510498212230
2015,ott,802.4930761711210
1998,ott,403.0545652073350
2004,ott,557.4926082244740
2000,ott,461.0999437167980
1997,ott,383.1297391233190
2007,ott,643.8693669014610
2010,ott,605.2124375483590
2003,ott,511.3222549803140
2011,ott,629.8268111036490
2001,ott,456.8229130947480
2008,che,732.6183088404230
2009,che,619.1514383906770
2005,che,607.9239728317490
2006,che,657.1666328199390
2012,che,786.2876311282630
2014,che,823.0583002584460
2013,che,823.9177791391670
1999,che,427.8110504656840
2002,che,468.9207777705720
2017,che,790.3506797108200
2016,che,770.2121323836980
2015,che,778.0393487803940
1998,che,420.0217919226160
2004,che,543.9185941782220
2000,che,452.1998711125020
1997,che,415.3810008480840
2007,che,725.2496809854240
2010,che,712.5386769370190
2003,che,489.1559276242010
2011,che,776.3130618200740
2001,che,444.5946795322710
2008,air,154.6763070567310
2009,air,130.6388173107910
2005,air,127.3248839787290
2006,air,137.9966627167680
2012,air,178.9869457059480
2014,air,190.8169179073790
2013,air,182.3717690728650
1999,air,110.0823728593180
2002,air,102.3976414421320
2017,air,196.5362067314840
2016,air,186.5931719071530
2015,air,189.3603243200490
1998,air,104.6328077135520
2004,air,118.1366171367600
2000,air,122.2119829512610
1997,air,104.8360525465440
2007,air,144.5244903147360
2010,air,148.4376799540490
2003,air,112.1170923836610
2011,air,178.0558208051940
2001,air,112.2687724401210
2008,mmf,168.4030521749300
2009,mmf,159.7670056434990
2005,mmf,147.5152133501450
2006,mmf,155.1698171139180
2012,mmf,154.4512645926930
2014,mmf,160.1435520606020
2013,mmf,164.9830728678840
1999,mmf,114.1691998754320
2002,mmf,126.2001981412720
2017,mmf,169.5962964075360
2016,mmf,165.9551173100720
2015,mmf,163.8143797989000
1998,mmf,115.5604888904430
2004,mmf,133.0521862076080
2000,mmf,128.1340752030680
1997,mmf,110.0003921147380
2007,mmf,158.0301723904350
2010,mmf,158.5891811269090
2003,mmf,130.9907513417080
2011,mmf,160.6922281561110
2001,mmf,118.3924545647680
2008,otr,176.0192254078050
2009,otr,153.6600945993990
2005,otr,150.9868011785140
2006,otr,165.7938833061790
2012,otr,185.3192835255880
2014,otr,206.7892847130700
2013,otr,193.2343056852620
1999,otr,104.8209070477190
2002,otr,124.0156287196320
2017,otr,230.1912116833530
2016,otr,220.6843655498560
2015,otr,216.2061888461700
1998,otr,95.1304221848926
2004,otr,140.6034971435810
2000,otr,116.5963431667150
1997,otr,84.9393568049592
2007,otr,176.9778602539450
2010,otr,163.6854985915880
2003,otr,128.9223493204290
2011,otr,177.0563659314900
2001,otr,120.4595815376100
2008,min,112.6979307475170
2009,min,102.4397494840170
2005,min,81.5063734702514
2006,min,97.8701627903384
2012,min,119.2556330397980
2014,min,113.2757635424670
2013,min,109.7811763750530
1999,min,51.2491727771650
2002,min,52.6422578576062
2017,min,99.7741635206856
2016,min,88.6861488979367
2015,min,100.3935876881840
1998,min,53.6478447265607
2004,min,65.0489569026069
2000,min,52.8236881767144
1997,min,54.3444531925777
2007,min,101.3612488105990
2010,min,108.8988703860500
2003,min,55.3021166113642
2011,min,125.5240673591040
2001,min,53.0041977322065
