yr,m,i,Value
2004,trn,ppd,8.837861009
2004,trn,res,2.45E-11
2004,trn,com,2.45E-11
2004,trn,amb,2.45E-11
2004,trn,fbp,14.41414214
2004,trn,rec,2.46E-11
2004,trn,con,2.45E-11
2004,trn,agr,28.60442162
2004,trn,eec,5.575899066
2004,trn,fnd,2.45E-11
2004,trn,pub,3.89301974
2004,trn,hou,2.45E-11
2004,trn,ins,2.45E-11
2004,trn,tex,3.542510153
2004,trn,leg,2.44E-11
2004,trn,fen,2.44E-11
2004,trn,uti,2.45E-11
2004,trn,nmp,15.25190974
2004,trn,brd,2.45E-11
2004,trn,bnk,2.45E-11
2004,trn,ore,2.45E-11
2004,trn,edu,2.45E-11
2004,trn,ote,2.000075493
2004,trn,man,2.45E-11
2004,trn,mch,8.091651025
2004,trn,dat,2.44E-11
2004,trn,amd,2.46E-11
2004,trn,oil,24.17051952
2004,trn,hos,2.45E-11
2004,trn,rnt,2.44E-11
2004,trn,pla,4.322234642
2004,trn,fof,2.966806113
2004,trn,fin,2.45E-11
2004,trn,tsv,2.44E-11
2004,trn,nrs,2.46E-11
2004,trn,sec,2.45E-11
2004,trn,art,2.45E-11
2004,trn,mov,0.313453388
2004,trn,fpd,14.17731337
2004,trn,slg,2.45E-11
2004,trn,pri,2.914550107
2004,trn,grd,2.46E-11
2004,trn,pip,2.38E-11
2004,trn,sle,2.45E-11
2004,trn,osv,2.45E-11
2004,trn,trn,2.45E-11
2004,trn,smn,2.47E-11
2004,trn,fmt,6.446044526
2004,trn,pet,12.66897285
2004,trn,cep,8.692789409
2004,trn,wst,2.45E-11
2004,trn,mot,11.5810381
2004,trn,adm,2.45E-11
2004,trn,soc,2.46E-11
2004,trn,alt,5.663564878
2004,trn,pmt,7.645843726
2004,trn,trk,2.43E-11
2004,trn,fdd,2.45E-11
2004,trn,wtt,2.42E-11
2004,trn,wpd,7.092689799
2004,trn,wht,2.45E-11
2004,trn,wrh,2.44E-11
2004,trn,ott,2.44E-11
2004,trn,che,20.68026001
2004,trn,air,2.45E-11
2004,trn,mmf,14.96007671
2004,trn,otr,2.45E-11
2004,trn,min,18.54235749
2004,trd,ppd,29.29566117
2004,trd,res,2.42E-11
2004,trd,com,2.42E-11
2004,trd,amb,2.42E-11
2004,trd,fbp,270.4636114
2004,trd,rec,2.43E-11
2004,trd,con,2.42E-11
2004,trd,agr,51.4022168
2004,trd,eec,55.26353337
2004,trd,fnd,2.43E-11
2004,trd,pub,41.6979868
2004,trd,hou,2.42E-11
2004,trd,ins,2.43E-11
2004,trd,tex,52.02975488
2004,trd,leg,2.42E-11
2004,trd,fen,2.41E-11
2004,trd,uti,2.42E-11
2004,trd,nmp,30.37845572
2004,trd,brd,2.42E-11
2004,trd,bnk,2.42E-11
2004,trd,ore,2.42E-11
2004,trd,edu,2.42E-11
2004,trd,ote,15.82234352
2004,trd,man,2.42E-11
2004,trd,mch,89.98962809
2004,trd,dat,2.41E-11
2004,trd,amd,2.43E-11
2004,trd,oil,5.018813789
2004,trd,hos,2.42E-11
2004,trd,rnt,2.41E-11
2004,trd,pla,54.48566083
2004,trd,fof,7.319161341
2004,trd,fin,2.43E-11
2004,trd,tsv,2.42E-11
2004,trd,nrs,2.43E-11
2004,trd,sec,2.42E-11
2004,trd,art,2.42E-11
2004,trd,mov,8.657328536
2004,trd,fpd,49.81299333
2004,trd,slg,2.43E-11
2004,trd,pri,9.626120829
2004,trd,grd,2.43E-11
2004,trd,pip,2.35E-11
2004,trd,sle,2.43E-11
2004,trd,osv,2.42E-11
2004,trd,trn,2.42E-11
2004,trd,smn,2.44E-11
2004,trd,fmt,57.89976231
2004,trd,pet,88.23071421
2004,trd,cep,118.9034524
2004,trd,wst,2.42E-11
2004,trd,mot,115.6129334
2004,trd,adm,2.42E-11
2004,trd,soc,2.43E-11
2004,trd,alt,159.5688414
2004,trd,pmt,25.65592507
2004,trd,trk,2.40E-11
2004,trd,fdd,2.43E-11
2004,trd,wtt,2.39E-11
2004,trd,wpd,27.44882651
2004,trd,wht,2.42E-11
2004,trd,wrh,2.41E-11
2004,trd,ott,2.41E-11
2004,trd,che,218.2092459
2004,trd,air,2.42E-11
2004,trd,mmf,124.5454218
2004,trd,otr,2.42E-11
2004,trd,min,5.116382066
2003,trn,ppd,8.627565231
2003,trn,res,1.91E-11
2003,trn,com,1.91E-11
2003,trn,amb,1.91E-11
2003,trn,fbp,15.54223999
2003,trn,rec,1.92E-11
2003,trn,con,1.91E-11
2003,trn,agr,21.81541508
2003,trn,eec,4.467606988
2003,trn,fnd,1.91E-11
2003,trn,pub,3.721884026
2003,trn,hou,1.91E-11
2003,trn,ins,1.91E-11
2003,trn,tex,3.484512162
2003,trn,leg,1.90E-11
2003,trn,fen,1.89E-11
2003,trn,uti,1.90E-11
2003,trn,nmp,14.82242309
2003,trn,brd,1.91E-11
2003,trn,bnk,1.91E-11
2003,trn,ore,1.91E-11
2003,trn,edu,1.91E-11
2003,trn,ote,1.747397609
2003,trn,man,1.90E-11
2003,trn,mch,7.403488147
2003,trn,dat,1.89E-11
2003,trn,amd,1.91E-11
2003,trn,oil,23.43424092
2003,trn,hos,1.91E-11
2003,trn,rnt,1.90E-11
2003,trn,pla,3.85339389
2003,trn,fof,2.437737491
2003,trn,fin,1.91E-11
2003,trn,tsv,1.90E-11
2003,trn,nrs,1.92E-11
2003,trn,sec,1.91E-11
2003,trn,art,1.90E-11
2003,trn,mov,0.262697155
2003,trn,fpd,11.78062256
2003,trn,slg,1.91E-11
2003,trn,pri,3.010575595
2003,trn,grd,1.91E-11
2003,trn,pip,1.92E-11
2003,trn,sle,1.91E-11
2003,trn,osv,1.91E-11
2003,trn,trn,1.91E-11
2003,trn,smn,1.92E-11
2003,trn,fmt,5.970954211
2003,trn,pet,11.53860915
2003,trn,cep,7.689122999
2003,trn,wst,1.90E-11
2003,trn,mot,10.01094617
2003,trn,adm,1.91E-11
2003,trn,soc,1.92E-11
2003,trn,alt,5.741747501
2003,trn,pmt,5.83932581
2003,trn,trk,1.90E-11
2003,trn,fdd,1.91E-11
2003,trn,wtt,1.90E-11
2003,trn,wpd,6.189923785
2003,trn,wht,1.90E-11
2003,trn,wrh,1.90E-11
2003,trn,ott,1.91E-11
2003,trn,che,18.08160871
2003,trn,air,1.91E-11
2003,trn,mmf,12.64381818
2003,trn,otr,1.91E-11
2003,trn,min,16.42973491
2003,trd,ppd,27.71775279
2003,trd,res,1.90E-11
2003,trd,com,1.89E-11
2003,trd,amb,1.90E-11
2003,trd,fbp,262.9035972
2003,trd,rec,1.90E-11
2003,trd,con,1.90E-11
2003,trd,agr,49.56395779
2003,trd,eec,48.06970161
2003,trd,fnd,1.90E-11
2003,trd,pub,37.89384932
2003,trd,hou,1.90E-11
2003,trd,ins,1.89E-11
2003,trd,tex,46.38997803
2003,trd,leg,1.89E-11
2003,trd,fen,1.88E-11
2003,trd,uti,1.89E-11
2003,trd,nmp,27.74023819
2003,trd,brd,1.89E-11
2003,trd,bnk,1.89E-11
2003,trd,ore,1.89E-11
2003,trd,edu,1.90E-11
2003,trd,ote,15.38140835
2003,trd,man,1.89E-11
2003,trd,mch,82.28304947
2003,trd,dat,1.88E-11
2003,trd,amd,1.90E-11
2003,trd,oil,3.9677654
2003,trd,hos,1.90E-11
2003,trd,rnt,1.88E-11
2003,trd,pla,49.08935944
2003,trd,fof,6.779199374
2003,trd,fin,1.90E-11
2003,trd,tsv,1.89E-11
2003,trd,nrs,1.90E-11
2003,trd,sec,1.89E-11
2003,trd,art,1.89E-11
2003,trd,mov,8.148528714
2003,trd,fpd,43.574647
2003,trd,slg,1.90E-11
2003,trd,pri,8.933396401
2003,trd,grd,1.90E-11
2003,trd,pip,1.91E-11
2003,trd,sle,1.89E-11
2003,trd,osv,1.89E-11
2003,trd,trn,1.89E-11
2003,trd,smn,1.91E-11
2003,trd,fmt,51.50748163
2003,trd,pet,76.78947661
2003,trd,cep,107.1281744
2003,trd,wst,1.89E-11
2003,trd,mot,108.9310747
2003,trd,adm,1.89E-11
2003,trd,soc,1.90E-11
2003,trd,alt,147.995144
2003,trd,pmt,17.09824588
2003,trd,trk,1.88E-11
2003,trd,fdd,1.90E-11
2003,trd,wtt,1.88E-11
2003,trd,wpd,23.40926447
2003,trd,wht,1.89E-11
2003,trd,wrh,1.88E-11
2003,trd,ott,1.89E-11
2003,trd,che,200.0623017
2003,trd,air,1.89E-11
2003,trd,mmf,113.1675256
2003,trd,otr,1.89E-11
2003,trd,min,4.639833079
2002,trn,ppd,8.268722225
2002,trn,res,1.64E-11
2002,trn,com,1.64E-11
2002,trn,amb,1.64E-11
2002,trn,fbp,15.5851485
2002,trn,rec,1.65E-11
2002,trn,con,1.64E-11
2002,trn,agr,17.83562824
2002,trn,eec,4.372068053
2002,trn,fnd,1.64E-11
2002,trn,pub,3.582328176
2002,trn,hou,1.64E-11
2002,trn,ins,1.64E-11
2002,trn,tex,3.346088531
2002,trn,leg,1.63E-11
2002,trn,fen,1.62E-11
2002,trn,uti,1.64E-11
2002,trn,nmp,14.09213758
2002,trn,brd,1.64E-11
2002,trn,bnk,1.64E-11
2002,trn,ore,1.64E-11
2002,trn,edu,1.64E-11
2002,trn,ote,1.735900033
2002,trn,man,1.63E-11
2002,trn,mch,7.290543828
2002,trn,dat,1.63E-11
2002,trn,amd,1.64E-11
2002,trn,oil,22.98995348
2002,trn,hos,1.64E-11
2002,trn,rnt,1.63E-11
2002,trn,pla,3.642079681
2002,trn,fof,2.107755406
2002,trn,fin,1.64E-11
2002,trn,tsv,1.63E-11
2002,trn,nrs,1.65E-11
2002,trn,sec,1.64E-11
2002,trn,art,1.64E-11
2002,trn,mov,0.277397459
2002,trn,fpd,11.53052134
2002,trn,slg,1.64E-11
2002,trn,pri,2.940532735
2002,trn,grd,1.64E-11
2002,trn,pip,1.65E-11
2002,trn,sle,1.64E-11
2002,trn,osv,1.64E-11
2002,trn,trn,1.63E-11
2002,trn,smn,1.65E-11
2002,trn,fmt,6.064674676
2002,trn,pet,10.87541625
2002,trn,cep,7.622693104
2002,trn,wst,1.63E-11
2002,trn,mot,9.650222317
2002,trn,adm,1.64E-11
2002,trn,soc,1.65E-11
2002,trn,alt,5.497089532
2002,trn,pmt,5.81732013
2002,trn,trk,1.63E-11
2002,trn,fdd,1.64E-11
2002,trn,wtt,1.63E-11
2002,trn,wpd,5.696714752
2002,trn,wht,1.63E-11
2002,trn,wrh,1.63E-11
2002,trn,ott,1.64E-11
2002,trn,che,16.83502327
2002,trn,air,1.64E-11
2002,trn,mmf,12.4777738
2002,trn,otr,1.64E-11
2002,trn,min,15.7056415
2002,trd,ppd,27.63777639
2002,trd,res,1.63E-11
2002,trd,com,1.63E-11
2002,trd,amb,1.63E-11
2002,trd,fbp,243.5666155
2002,trd,rec,1.63E-11
2002,trd,con,1.63E-11
2002,trd,agr,47.16403742
2002,trd,eec,45.14294352
2002,trd,fnd,1.63E-11
2002,trd,pub,35.11000142
2002,trd,hou,1.63E-11
2002,trd,ins,1.63E-11
2002,trd,tex,44.06491174
2002,trd,leg,1.62E-11
2002,trd,fen,1.61E-11
2002,trd,uti,1.62E-11
2002,trd,nmp,25.94542004
2002,trd,brd,1.62E-11
2002,trd,bnk,1.63E-11
2002,trd,ore,1.62E-11
2002,trd,edu,1.63E-11
2002,trd,ote,14.20177786
2002,trd,man,1.62E-11
2002,trd,mch,77.45498912
2002,trd,dat,1.61E-11
2002,trd,amd,1.63E-11
2002,trd,oil,3.055639877
2002,trd,hos,1.63E-11
2002,trd,rnt,1.62E-11
2002,trd,pla,47.75429021
2002,trd,fof,6.814486644
2002,trd,fin,1.63E-11
2002,trd,tsv,1.62E-11
2002,trd,nrs,1.63E-11
2002,trd,sec,1.62E-11
2002,trd,art,1.62E-11
2002,trd,mov,8.554427409
2002,trd,fpd,41.94289389
2002,trd,slg,1.63E-11
2002,trd,pri,8.714763495
2002,trd,grd,1.63E-11
2002,trd,pip,1.64E-11
2002,trd,sle,1.63E-11
2002,trd,osv,1.62E-11
2002,trd,trn,1.62E-11
2002,trd,smn,1.64E-11
2002,trd,fmt,48.49086065
2002,trd,pet,64.02946863
2002,trd,cep,105.0383556
2002,trd,wst,1.62E-11
2002,trd,mot,111.2374708
2002,trd,adm,1.62E-11
2002,trd,soc,1.63E-11
2002,trd,alt,142.469304
2002,trd,pmt,16.34794501
2002,trd,trk,1.62E-11
2002,trd,fdd,1.63E-11
2002,trd,wtt,1.61E-11
2002,trd,wpd,21.28927682
2002,trd,wht,1.62E-11
2002,trd,wrh,1.62E-11
2002,trd,ott,1.63E-11
2002,trd,che,191.2232983
2002,trd,air,1.62E-11
2002,trd,mmf,108.274204
2002,trd,otr,1.62E-11
2002,trd,min,3.740052289
2001,trn,ppd,8.678646596
2001,trn,res,5.37E-12
2001,trn,com,5.36E-12
2001,trn,amb,5.37E-12
2001,trn,fbp,13.78156318
2001,trn,rec,5.39E-12
2001,trn,con,5.37E-12
2001,trn,agr,20.23874084
2001,trn,eec,4.199267891
2001,trn,fnd,5.37E-12
2001,trn,pub,3.492017229
2001,trn,hou,5.37E-12
2001,trn,ins,5.36E-12
2001,trn,tex,3.541896739
2001,trn,leg,5.34E-12
2001,trn,fen,5.29E-12
2001,trn,uti,5.35E-12
2001,trn,nmp,13.28992453
2001,trn,brd,5.35E-12
2001,trn,bnk,5.36E-12
2001,trn,ore,5.35E-12
2001,trn,edu,5.37E-12
2001,trn,ote,1.578077226
2001,trn,man,5.33E-12
2001,trn,mch,6.769527908
2001,trn,dat,5.31E-12
2001,trn,amd,5.36E-12
2001,trn,oil,23.42971987
2001,trn,hos,5.37E-12
2001,trn,rnt,5.33E-12
2001,trn,pla,3.946158488
2001,trn,fof,2.261417146
2001,trn,fin,5.38E-12
2001,trn,tsv,5.35E-12
2001,trn,nrs,5.39E-12
2001,trn,sec,5.35E-12
2001,trn,art,5.34E-12
2001,trn,mov,0.238423024
2001,trn,fpd,11.21087219
2001,trn,slg,5.37E-12
2001,trn,pri,3.119756787
2001,trn,grd,5.38E-12
2001,trn,pip,5.42E-12
2001,trn,sle,5.36E-12
2001,trn,osv,5.36E-12
2001,trn,trn,5.35E-12
2001,trn,smn,5.40E-12
2001,trn,fmt,5.411707173
2001,trn,pet,10.71651835
2001,trn,cep,7.350482133
2001,trn,wst,5.34E-12
2001,trn,mot,8.553484759
2001,trn,adm,5.35E-12
2001,trn,soc,5.40E-12
2001,trn,alt,6.137553676
2001,trn,pmt,5.465437634
2001,trn,trk,5.32E-12
2001,trn,fdd,5.37E-12
2001,trn,wtt,5.33E-12
2001,trn,wpd,5.611624717
2001,trn,wht,5.34E-12
2001,trn,wrh,5.32E-12
2001,trn,ott,5.38E-12
2001,trn,che,17.07322893
2001,trn,air,5.34E-12
2001,trn,mmf,11.52284846
2001,trn,otr,5.34E-12
2001,trn,min,15.92601972
2001,trd,ppd,26.04071817
2001,trd,res,5.32E-12
2001,trd,com,5.31E-12
2001,trd,amb,5.32E-12
2001,trd,fbp,233.5910282
2001,trd,rec,5.34E-12
2001,trd,con,5.32E-12
2001,trd,agr,45.3743311
2001,trd,eec,42.38539612
2001,trd,fnd,5.33E-12
2001,trd,pub,32.99441765
2001,trd,hou,5.32E-12
2001,trd,ins,5.31E-12
2001,trd,tex,42.75949602
2001,trd,leg,5.29E-12
2001,trd,fen,5.25E-12
2001,trd,uti,5.30E-12
2001,trd,nmp,25.38631128
2001,trd,brd,5.30E-12
2001,trd,bnk,5.31E-12
2001,trd,ore,5.30E-12
2001,trd,edu,5.32E-12
2001,trd,ote,12.04570829
2001,trd,man,5.29E-12
2001,trd,mch,78.90717696
2001,trd,dat,5.26E-12
2001,trd,amd,5.31E-12
2001,trd,oil,3.59141281
2001,trd,hos,5.32E-12
2001,trd,rnt,5.28E-12
2001,trd,pla,46.45904067
2001,trd,fof,6.022091646
2001,trd,fin,5.33E-12
2001,trd,tsv,5.30E-12
2001,trd,nrs,5.34E-12
2001,trd,sec,5.31E-12
2001,trd,art,5.30E-12
2001,trd,mov,8.282272439
2001,trd,fpd,37.87360666
2001,trd,slg,5.32E-12
2001,trd,pri,9.020208049
2001,trd,grd,5.33E-12
2001,trd,pip,5.37E-12
2001,trd,sle,5.32E-12
2001,trd,osv,5.31E-12
2001,trd,trn,5.30E-12
2001,trd,smn,5.35E-12
2001,trd,fmt,46.59345454
2001,trd,pet,69.74701561
2001,trd,cep,98.91014337
2001,trd,wst,5.30E-12
2001,trd,mot,89.52445951
2001,trd,adm,5.30E-12
2001,trd,soc,5.35E-12
2001,trd,alt,138.6423936
2001,trd,pmt,17.93586636
2001,trd,trk,5.28E-12
2001,trd,fdd,5.33E-12
2001,trd,wtt,5.28E-12
2001,trd,wpd,19.80586099
2001,trd,wht,5.29E-12
2001,trd,wrh,5.27E-12
2001,trd,ott,5.34E-12
2001,trd,che,175.4727357
2001,trd,air,5.30E-12
2001,trd,mmf,95.19971687
2001,trd,otr,5.30E-12
2001,trd,min,3.525419444
2000,trn,ppd,4.09936446
2000,trn,res,9.04E-12
2000,trn,com,9.03E-12
2000,trn,amb,9.04E-12
2000,trn,fbp,12.46143072
2000,trn,rec,9.07E-12
2000,trn,con,9.04E-12
2000,trn,agr,21.92022109
2000,trn,eec,5.655185509
2000,trn,fnd,9.05E-12
2000,trn,pub,3.534076385
2000,trn,hou,9.04E-12
2000,trn,ins,9.02E-12
2000,trn,tex,1.612575088
2000,trn,leg,8.99E-12
2000,trn,fen,8.94E-12
2000,trn,uti,9.01E-12
2000,trn,nmp,12.72445349
2000,trn,brd,9.01E-12
2000,trn,bnk,9.02E-12
2000,trn,ore,9.01E-12
2000,trn,edu,9.04E-12
2000,trn,ote,2.829408858
2000,trn,man,9.00E-12
2000,trn,mch,6.539351506
2000,trn,dat,8.96E-12
2000,trn,amd,9.03E-12
2000,trn,oil,24.07046744
2000,trn,hos,9.04E-12
2000,trn,rnt,8.98E-12
2000,trn,pla,4.35910196
2000,trn,fof,2.088590696
2000,trn,fin,9.05E-12
2000,trn,tsv,8.99E-12
2000,trn,nrs,9.07E-12
2000,trn,sec,9.02E-12
2000,trn,art,9.00E-12
2000,trn,mov,0.284455595
2000,trn,fpd,10.68350776
2000,trn,slg,9.04E-12
2000,trn,pri,0.766294846
2000,trn,grd,9.05E-12
2000,trn,pip,9.08E-12
2000,trn,sle,9.03E-12
2000,trn,osv,9.02E-12
2000,trn,trn,9.03E-12
2000,trn,smn,9.10E-12
2000,trn,fmt,5.118918522
2000,trn,pet,10.267673
2000,trn,cep,11.06610608
2000,trn,wst,9.00E-12
2000,trn,mot,14.21629776
2000,trn,adm,9.02E-12
2000,trn,soc,9.08E-12
2000,trn,alt,5.371342617
2000,trn,pmt,5.950369474
2000,trn,trk,8.98E-12
2000,trn,fdd,9.05E-12
2000,trn,wtt,8.96E-12
2000,trn,wpd,2.831185244
2000,trn,wht,9.00E-12
2000,trn,wrh,8.96E-12
2000,trn,ott,9.02E-12
2000,trn,che,18.18314265
2000,trn,air,9.01E-12
2000,trn,mmf,11.85952229
2000,trn,otr,9.00E-12
2000,trn,min,15.59891594
2000,trd,ppd,26.09131969
2000,trd,res,8.97E-12
2000,trd,com,8.96E-12
2000,trd,amb,8.98E-12
2000,trd,fbp,223.5555248
2000,trd,rec,9.00E-12
2000,trd,con,8.98E-12
2000,trd,agr,43.91884545
2000,trd,eec,45.75264356
2000,trd,fnd,8.98E-12
2000,trd,pub,34.53367811
2000,trd,hou,8.98E-12
2000,trd,ins,8.95E-12
2000,trd,tex,42.00243605
2000,trd,leg,8.92E-12
2000,trd,fen,8.87E-12
2000,trd,uti,8.94E-12
2000,trd,nmp,25.38055015
2000,trd,brd,8.95E-12
2000,trd,bnk,8.96E-12
2000,trd,ore,8.95E-12
2000,trd,edu,8.98E-12
2000,trd,ote,14.83800993
2000,trd,man,8.93E-12
2000,trd,mch,83.53797101
2000,trd,dat,8.89E-12
2000,trd,amd,8.96E-12
2000,trd,oil,4.101268317
2000,trd,hos,8.97E-12
2000,trd,rnt,8.92E-12
2000,trd,pla,47.19295557
2000,trd,fof,6.433461518
2000,trd,fin,8.99E-12
2000,trd,tsv,8.93E-12
2000,trd,nrs,9.00E-12
2000,trd,sec,8.96E-12
2000,trd,art,8.94E-12
2000,trd,mov,8.163389702
2000,trd,fpd,40.3708848
2000,trd,slg,8.98E-12
2000,trd,pri,8.918563943
2000,trd,grd,8.98E-12
2000,trd,pip,9.02E-12
2000,trd,sle,8.97E-12
2000,trd,osv,8.96E-12
2000,trd,trn,8.97E-12
2000,trd,smn,9.04E-12
2000,trd,fmt,47.34587582
2000,trd,pet,71.43194767
2000,trd,cep,115.4514979
2000,trd,wst,8.94E-12
2000,trd,mot,97.50114244
2000,trd,adm,8.95E-12
2000,trd,soc,9.01E-12
2000,trd,alt,137.5103729
2000,trd,pmt,21.03792776
2000,trd,trk,8.91E-12
2000,trd,fdd,8.98E-12
2000,trd,wtt,8.90E-12
2000,trd,wpd,20.44975733
2000,trd,wht,8.94E-12
2000,trd,wrh,8.90E-12
2000,trd,ott,8.96E-12
2000,trd,che,161.2875646
2000,trd,air,8.94E-12
2000,trd,mmf,98.03211002
2000,trd,otr,8.94E-12
2000,trd,min,3.639189232
1999,trn,ppd,6.192902959
1999,trn,res,3.98E-12
1999,trn,com,3.98E-12
1999,trn,amb,3.99E-12
1999,trn,fbp,12.01560542
1999,trn,rec,4.00E-12
1999,trn,con,3.98E-12
1999,trn,agr,21.53582932
1999,trn,eec,4.357195465
1999,trn,fnd,3.99E-12
1999,trn,pub,3.033226532
1999,trn,hou,3.99E-12
1999,trn,ins,3.98E-12
1999,trn,tex,2.573854589
1999,trn,leg,3.96E-12
1999,trn,fen,3.94E-12
1999,trn,uti,3.97E-12
1999,trn,nmp,11.80712912
1999,trn,brd,3.97E-12
1999,trn,bnk,3.98E-12
1999,trn,ore,3.97E-12
1999,trn,edu,3.99E-12
1999,trn,ote,1.758012039
1999,trn,man,3.96E-12
1999,trn,mch,5.871173321
1999,trn,dat,3.94E-12
1999,trn,amd,3.98E-12
1999,trn,oil,24.94854738
1999,trn,hos,3.98E-12
1999,trn,rnt,3.96E-12
1999,trn,pla,4.224803843
1999,trn,fof,2.606231356
1999,trn,fin,3.99E-12
1999,trn,tsv,3.97E-12
1999,trn,nrs,4.00E-12
1999,trn,sec,3.98E-12
1999,trn,art,3.97E-12
1999,trn,mov,0.189455016
1999,trn,fpd,10.54327387
1999,trn,slg,3.99E-12
1999,trn,pri,1.927139446
1999,trn,grd,3.99E-12
1999,trn,pip,4.04E-12
1999,trn,sle,3.98E-12
1999,trn,osv,3.98E-12
1999,trn,trn,3.98E-12
1999,trn,smn,4.02E-12
1999,trn,fmt,4.38138658
1999,trn,pet,9.957314962
1999,trn,cep,7.196555253
1999,trn,wst,3.97E-12
1999,trn,mot,9.933185929
1999,trn,adm,3.97E-12
1999,trn,soc,4.00E-12
1999,trn,alt,5.173810109
1999,trn,pmt,5.377003586
1999,trn,trk,3.95E-12
1999,trn,fdd,3.99E-12
1999,trn,wtt,3.95E-12
1999,trn,wpd,4.427013653
1999,trn,wht,3.96E-12
1999,trn,wrh,3.95E-12
1999,trn,ott,3.99E-12
1999,trn,che,17.83915524
1999,trn,air,3.97E-12
1999,trn,mmf,10.92316527
1999,trn,otr,3.97E-12
1999,trn,min,15.68625803
1999,trd,ppd,24.38033933
1999,trd,res,3.95E-12
1999,trd,com,3.95E-12
1999,trd,amb,3.96E-12
1999,trd,fbp,214.7054423
1999,trd,rec,3.97E-12
1999,trd,con,3.95E-12
1999,trd,agr,41.64791995
1999,trd,eec,41.61592614
1999,trd,fnd,3.96E-12
1999,trd,pub,32.34172081
1999,trd,hou,3.95E-12
1999,trd,ins,3.94E-12
1999,trd,tex,39.15588236
1999,trd,leg,3.92E-12
1999,trd,fen,3.90E-12
1999,trd,uti,3.94E-12
1999,trd,nmp,23.59971769
1999,trd,brd,3.94E-12
1999,trd,bnk,3.95E-12
1999,trd,ore,3.94E-12
1999,trd,edu,3.96E-12
1999,trd,ote,12.90733025
1999,trd,man,3.93E-12
1999,trd,mch,79.06821581
1999,trd,dat,3.91E-12
1999,trd,amd,3.95E-12
1999,trd,oil,3.370696778
1999,trd,hos,3.95E-12
1999,trd,rnt,3.93E-12
1999,trd,pla,46.11949494
1999,trd,fof,7.173747028
1999,trd,fin,3.96E-12
1999,trd,tsv,3.93E-12
1999,trd,nrs,3.97E-12
1999,trd,sec,3.94E-12
1999,trd,art,3.94E-12
1999,trd,mov,6.760038329
1999,trd,fpd,36.87847931
1999,trd,slg,3.96E-12
1999,trd,pri,8.518591848
1999,trd,grd,3.95E-12
1999,trd,pip,4.01E-12
1999,trd,sle,3.95E-12
1999,trd,osv,3.95E-12
1999,trd,trn,3.95E-12
1999,trd,smn,3.98E-12
1999,trd,fmt,44.3698789
1999,trd,pet,62.90502187
1999,trd,cep,105.6505013
1999,trd,wst,3.94E-12
1999,trd,mot,96.60425873
1999,trd,adm,3.94E-12
1999,trd,soc,3.97E-12
1999,trd,alt,129.8084282
1999,trd,pmt,19.07747459
1999,trd,trk,3.92E-12
1999,trd,fdd,3.96E-12
1999,trd,wtt,3.92E-12
1999,trd,wpd,19.8690418
1999,trd,wht,3.93E-12
1999,trd,wrh,3.92E-12
1999,trd,ott,3.95E-12
1999,trd,che,150.0272975
1999,trd,air,3.94E-12
1999,trd,mmf,92.01105155
1999,trd,otr,3.94E-12
1999,trd,min,3.38786604
1998,trn,ppd,6.209706799
1998,trn,res,1.39E-12
1998,trn,com,1.39E-12
1998,trn,amb,1.39E-12
1998,trn,fbp,11.11189631
1998,trn,rec,1.39E-12
1998,trn,con,1.39E-12
1998,trn,agr,21.82603953
1998,trn,eec,3.894462607
1998,trn,fnd,1.39E-12
1998,trn,pub,2.75110972
1998,trn,hou,1.39E-12
1998,trn,ins,1.39E-12
1998,trn,tex,2.638091321
1998,trn,leg,1.38E-12
1998,trn,fen,1.37E-12
1998,trn,uti,1.38E-12
1998,trn,nmp,10.6873674
1998,trn,brd,1.38E-12
1998,trn,bnk,1.39E-12
1998,trn,ore,1.38E-12
1998,trn,edu,1.39E-12
1998,trn,ote,1.644695755
1998,trn,man,1.38E-12
1998,trn,mch,5.981065673
1998,trn,dat,1.37E-12
1998,trn,amd,1.39E-12
1998,trn,oil,24.48291471
1998,trn,hos,1.39E-12
1998,trn,rnt,1.38E-12
1998,trn,pla,3.898646947
1998,trn,fof,2.412413874
1998,trn,fin,1.39E-12
1998,trn,tsv,1.38E-12
1998,trn,nrs,1.39E-12
1998,trn,sec,1.39E-12
1998,trn,art,1.38E-12
1998,trn,mov,0.162378078
1998,trn,fpd,9.21674966
1998,trn,slg,1.39E-12
1998,trn,pri,1.975686381
1998,trn,grd,1.39E-12
1998,trn,pip,1.41E-12
1998,trn,sle,1.39E-12
1998,trn,osv,1.39E-12
1998,trn,trn,1.38E-12
1998,trn,smn,1.40E-12
1998,trn,fmt,4.680316543
1998,trn,pet,9.523846293
1998,trn,cep,6.725623455
1998,trn,wst,1.38E-12
1998,trn,mot,8.912035154
1998,trn,adm,1.38E-12
1998,trn,soc,1.40E-12
1998,trn,alt,5.038663994
1998,trn,pmt,6.125605654
1998,trn,trk,1.38E-12
1998,trn,fdd,1.39E-12
1998,trn,wtt,1.38E-12
1998,trn,wpd,4.265552374
1998,trn,wht,1.38E-12
1998,trn,wrh,1.37E-12
1998,trn,ott,1.39E-12
1998,trn,che,17.46917236
1998,trn,air,1.38E-12
1998,trn,mmf,9.939084716
1998,trn,otr,1.38E-12
1998,trn,min,15.62924727
1998,trd,ppd,22.87338
1998,trd,res,1.38E-12
1998,trd,com,1.38E-12
1998,trd,amb,1.38E-12
