yr,i,Value
2006,wht,0.001266333
2006,wrh,0.000981584
2006,che,0.016139122
2006,air,0.08427052
2006,mmf,0.03094044
2006,otr,0.001777589
2006,min,0.027204858
2007,ppd,0.012082588
2007,res,0.063126859
2007,com,0.006481314
2007,amb,0.000944425
2007,fbp,0.059371363
2007,rec,0.034038516
2007,con,0.001052934
2007,agr,-0.017820959
2007,eec,0.024129625
2007,pub,0.021487667
2007,hou,-0.025325384
2007,ins,0.01807153
2007,tex,0.039057811
2007,leg,0.072200776
2007,uti,0.052666702
2007,nmp,0.020347724
2007,brd,0.055204397
2007,bnk,-8.1477E-06
2007,ore,-0.000488372
2007,edu,0.000313942
2007,ote,0.009370752
2007,man,0.002071082
2007,mch,0.015115623
2007,dat,0.006665145
2007,amd,0.070494868
2007,oil,0.02543904
2007,hos,0.001640114
2007,rnt,0.034172794
2007,pla,0.020809562
2007,fof,0.010385226
2007,tsv,0.002629158
2007,nrs,0.007963542
2007,sec,0.003305007
2007,art,0.042216313
2007,mov,0.025287971
2007,fpd,0.040769485
2007,pri,0.007982095
2007,grd,0.002368412
2007,pip,0.103626943
2007,osv,0.022470236
2007,trn,-0.220185376
2007,fmt,0.01298888
2007,pet,0.107830982
2007,cep,0.017553464
2007,wst,0.010850527
2007,mot,0.023405263
2007,adm,0.006434393
2007,soc,0.003776687
2007,alt,0.054317225
2007,pmt,0.002284073
2007,trk,0.01118332
2007,wtt,-0.023779028
2007,wpd,0.018133754
2007,wht,0.001496554
2007,wrh,0.001093365
2007,che,0.015033375
2007,air,0.093058503
2007,mmf,0.029780518
2007,otr,0.001832715
2007,min,0.027924438
2008,ppd,0.011951133
2008,res,0.064580987
2008,com,0.006316321
2008,amb,0.000845423
2008,fbp,0.056411672
2008,rec,0.033957395
2008,con,0.001077916
2008,agr,-0.016134059
2008,eec,0.023706214
2008,pub,0.021382038
2008,hou,-0.021743568
2008,ins,0.016265398
2008,tex,0.040162181
2008,leg,0.052556983
2008,uti,0.047012245
2008,nmp,0.019077965
2008,brd,0.04953541
2008,bnk,-7.76611E-05
2008,ore,-0.001236139
2008,edu,0.000363686
2008,ote,0.008040626
