yr,i,j,Value
2006,rnt,pri,1.135697365
2006,rnt,grd,0.97565634
2006,rnt,pip,0.227617531
2006,rnt,sle,0.258623837
2006,rnt,osv,2.481681898
2006,rnt,trn,2.804841741
2006,rnt,smn,3.317262634
2006,rnt,fmt,2.686765496
2006,rnt,pet,0.346643337
2006,rnt,mvt,0.565650949
2006,rnt,cep,3.588975686
2006,rnt,wst,1.526811381
2006,rnt,mot,1.822772313
2006,rnt,adm,4.833758851
2006,rnt,soc,0.391211702
2006,rnt,alt,0.706181132
2006,rnt,pmt,0.929415872
2006,rnt,trk,7.099222527
2006,rnt,fdd,0.356901525
2006,rnt,gmt,1.514250915
2006,rnt,wtt,1.420254471
2006,rnt,wpd,0.539766081
2006,rnt,wht,14.17653134
2006,rnt,wrh,0.312648976
2006,rnt,ott,6.418369635
2006,rnt,che,5.530281689
2006,rnt,air,7.224514463
2006,rnt,mmf,2.05938794
2006,rnt,otr,1.940868433
2006,rnt,min,1.688620831
2006,pla,ppd,2.554931557
2006,pla,res,4.634960959
2006,pla,com,0.336929802
2006,pla,amb,7.440463398
2006,pla,fbp,16.91034319
2006,pla,rec,0.231731683
2006,pla,con,40.64379782
2006,pla,agr,1.591501704
2006,pla,eec,2.228770301
2006,pla,fnd,0.492260513
2006,pla,pub,1.285274398
2006,pla,fbt,1.711503062
2006,pla,ins,0.356711498
2006,pla,tex,1.063650734
2006,pla,leg,0.11783019
2006,pla,fen,0.018174984
2006,pla,uti,0.007060722
2006,pla,nmp,1.809080296
2006,pla,brd,4.32199985
2006,pla,bnk,0.241605347
2006,pla,ore,1.474441439
2006,pla,edu,0.475446857
2006,pla,ote,3.710243984
2006,pla,man,0.3148366
2006,pla,mch,7.906478959
2006,pla,dat,0.110052395
2006,pla,amd,0.160229779
2006,pla,oil,0.043222358
2006,pla,hos,2.012945018
2006,pla,rnt,0.742553914
2006,pla,pla,19.74766014
2006,pla,fof,0.1171029
2006,pla,fin,0.001014044
2006,pla,tsv,4.805420486
2006,pla,nrs,1.387004569
2006,pla,sec,0.074657932
2006,pla,art,0.029201081
2006,pla,mov,0.208526957
2006,pla,fpd,6.13970224
2006,pla,slg,8.084372515
2006,pla,pri,0.742958646
2006,pla,grd,0.032176782
2006,pla,pip,0.082567219
2006,pla,sle,1.2849591
2006,pla,osv,5.159694086
2006,pla,trn,0.005828909
2006,pla,smn,0.722593077
2006,pla,fmt,2.714339792
2006,pla,pet,0.229686846
2006,pla,mvt,1.422957349
2006,pla,cep,5.386580947
2006,pla,wst,0.419673096
2006,pla,mot,26.27043707
2006,pla,adm,1.69254764
2006,pla,soc,0.625039568
2006,pla,alt,0.255317546
2006,pla,pmt,1.092980863
2006,pla,trk,0.767897956
2006,pla,fdd,1.572104774
2006,pla,gmt,0.34704355
2006,pla,wtt,0.001010591
2006,pla,wpd,1.338813802
2006,pla,wht,8.407130863
2006,pla,wrh,0.170441182
2006,pla,ott,4.085042
2006,pla,che,13.83237835
2006,pla,air,0.004275164
2006,pla,mmf,7.509276455
2006,pla,otr,3.453715206
2006,pla,min,1.287014355
2006,fof,ppd,4.768371233
2006,fof,res,3.022104084
2006,fof,fbp,7.315549335
2006,fof,rec,0.172610232
2006,fof,agr,15.36137923
2006,fof,fnd,0.061647739
2006,fof,fbt,0.589567475
2006,fof,fen,0.028324936
2006,fof,nmp,0.002004724
2006,fof,edu,0.068624964
2006,fof,man,0.008088091
2006,fof,amd,0.317021262
2006,fof,pla,2.336899243
2006,fof,fof,9.636588462
2006,fof,tsv,0.076739953
2006,fof,fpd,0.042049948
2006,fof,slg,2.70388083
2006,fof,pri,0.059347293
2006,fof,osv,0.115995591
2006,fof,pet,0.008039359
2006,fof,adm,0.00101077
2006,fof,alt,0.044965019
2006,fof,wpd,18.96899205
2006,fof,ott,0.00100046
2006,fof,che,0.641427022
2006,fof,mmf,0.368342734
2006,fof,otr,0.002025491
2006,fof,min,0.104278355
2006,fin,ins,6.573756879
2006,fin,man,0.015032505
2006,fin,fin,6.893248415
2006,tsv,ppd,2.399731809
2006,tsv,res,23.33751901
2006,tsv,com,18.77378165
2006,tsv,amb,19.82871654
2006,tsv,fbp,9.284161135
2006,tsv,rec,7.599628903
2006,tsv,con,41.45543911
2006,tsv,agr,1.129906896
2006,tsv,eec,1.322720931
2006,tsv,fnd,5.968222048
2006,tsv,pub,28.39360409
2006,tsv,hou,0.608036957
2006,tsv,fbt,5.770865065
2006,tsv,ins,13.80757754
2006,tsv,tex,1.5636746
2006,tsv,leg,8.744234611
2006,tsv,fen,1.426602281
2006,tsv,uti,11.01195495
2006,tsv,nmp,2.778026376
2006,tsv,brd,40.37268364
2006,tsv,bnk,34.53693273
2006,tsv,ore,47.72224054
2006,tsv,edu,3.983476725
2006,tsv,ote,4.990247255
2006,tsv,man,36.8852673
2006,tsv,mch,5.568491255
2006,tsv,dat,4.239453311
2006,tsv,amd,7.085904924
2006,tsv,oil,1.721527494
2006,tsv,hos,16.14896558
2006,tsv,rnt,6.125160697
2006,tsv,pla,5.099873956
2006,tsv,fof,0.663789205
2006,tsv,fin,1.469004572
2006,tsv,tsv,99.87340505
2006,tsv,nrs,4.942178719
2006,tsv,sec,23.48922404
2006,tsv,art,5.343654574
2006,tsv,mov,17.82344953
2006,tsv,fpd,2.530891957
2006,tsv,slg,37.7988528
2006,tsv,pri,3.041283238
2006,tsv,grd,0.515143217
2006,tsv,pip,1.910071936
2006,tsv,sle,7.503938207
2006,tsv,osv,15.32066469
2006,tsv,trn,1.637281025
2006,tsv,smn,4.450988667
2006,tsv,fmt,7.186379979
2006,tsv,pet,0.698067255
2006,tsv,mvt,9.196626698
2006,tsv,cep,8.099795
2006,tsv,wst,2.135536477
2006,tsv,mot,3.987232026
2006,tsv,adm,23.59374349
2006,tsv,soc,3.008076991
2006,tsv,alt,1.884257691
2006,tsv,pmt,3.06145311
2006,tsv,trk,1.705361976
2006,tsv,fdd,38.1307829
2006,tsv,gmt,7.353239376
2006,tsv,wtt,1.477967058
2006,tsv,wpd,2.495700533
2006,tsv,wht,51.26251148
2006,tsv,wrh,0.545485876
2006,tsv,ott,36.20355259
2006,tsv,che,13.58499655
2006,tsv,air,0.926705974
2006,tsv,mmf,6.97803096
2006,tsv,otr,1.25408282
2006,tsv,min,2.352858627
2006,nrs,fnd,2.312101304
2006,nrs,slg,0.922551363
2006,sec,ppd,0.071806914
2006,sec,res,3.61284051
2006,sec,com,0.680553158
2006,sec,amb,1.899994336
2006,sec,fbp,0.472846398
2006,sec,rec,0.167204076
2006,sec,con,4.570882743
2006,sec,agr,0.217196304
2006,sec,eec,0.256895876
2006,sec,fnd,0.088161177
2006,sec,pub,0.828542835
2006,sec,hou,0.009874694
2006,sec,fbt,0.394627107
2006,sec,ins,3.231718906
2006,sec,tex,0.072562748
2006,sec,leg,1.434951268
2006,sec,fen,0.167573415
2006,sec,uti,1.272764283
2006,sec,nmp,0.202269057
2006,sec,brd,0.40341263
2006,sec,bnk,52.30575075
2006,sec,ore,7.354368655
2006,sec,edu,0.683500419
2006,sec,ote,0.433677405
2006,sec,man,5.138992554
2006,sec,mch,1.521347997
2006,sec,dat,0.083285941
2006,sec,amd,3.419983057
2006,sec,oil,1.20613111
2006,sec,hos,6.004641235
2006,sec,rnt,1.517708826
2006,sec,pla,0.322538286
2006,sec,fof,0.076652459
2006,sec,fin,59.96273571
2006,sec,tsv,2.97006684
2006,sec,nrs,0.638021105
2006,sec,sec,66.89072103
2006,sec,art,0.249171409
2006,sec,mov,0.307647639
2006,sec,fpd,0.52098782
2006,sec,slg,20.56620365
2006,sec,pri,0.18928174
2006,sec,grd,0.327805721
2006,sec,pip,0.117246435
2006,sec,sle,2.273727524
2006,sec,osv,17.1781516
2006,sec,trn,0.998071532
2006,sec,smn,4.97563625
2006,sec,fmt,1.783606283
2006,sec,pet,0.050227064
2006,sec,mvt,0.183467955
2006,sec,cep,0.437641755
2006,sec,wst,0.077130109
2006,sec,mot,0.871037842
2006,sec,adm,2.011273232
2006,sec,soc,2.160940571
2006,sec,alt,0.031333775
2006,sec,pmt,1.218175538
2006,sec,trk,0.473385302
2006,sec,fdd,0.006068614
2006,sec,gmt,0.313310629
2006,sec,wtt,2.773917023
2006,sec,wpd,0.087305373
2006,sec,wht,2.240021446
2006,sec,wrh,0.035439879
2006,sec,ott,1.270645197
2006,sec,che,0.109196813
2006,sec,air,4.848269228
2006,sec,mmf,1.146895423
2006,sec,otr,0.455462643
2006,sec,min,2.139191778
2006,art,ppd,0.045363387
2006,art,res,1.192717141
2006,art,com,0.324444668
2006,art,amb,0.36100598
2006,art,fbp,0.135157511
2006,art,rec,0.560072563
2006,art,con,0.085827014
2006,art,agr,0.037754771
2006,art,eec,0.00499447
2006,art,fnd,0.027036023
2006,art,pub,0.210639757
2006,art,fbt,0.318773573
2006,art,ins,0.193050224
2006,art,tex,0.021809443
2006,art,leg,0.50984497
2006,art,fen,0.045104226
2006,art,uti,0.108133352
2006,art,nmp,0.043676429
2006,art,brd,14.93263021
2006,art,bnk,0.84896229
2006,art,ore,3.118458993
2006,art,edu,0.430958294
2006,art,ote,0.016976879
2006,art,man,2.143621216
2006,art,mch,0.061836574
2006,art,dat,0.081182713
2006,art,amd,0.218073026
2006,art,hos,0.259236703
2006,art,rnt,0.248033845
2006,art,pla,0.109351555
2006,art,fof,0.006954651
2006,art,fin,0.055289469
2006,art,tsv,1.957878368
2006,art,nrs,0.11881024
2006,art,sec,0.483872458
2006,art,art,10.760959
2006,art,mov,5.675869817
2006,art,fpd,0.020830029
2006,art,slg,0.717297915
2006,art,pri,0.06079256
2006,art,grd,0.003992952
2006,art,sle,0.023953198
2006,art,osv,1.248213337
2006,art,trn,0.172560384
2006,art,smn,0.01108245
2006,art,fmt,0.081133589
2006,art,pet,0.018916522
2006,art,mvt,0.263837007
2006,art,cep,0.023914563
2006,art,wst,0.052315627
2006,art,mot,0.03087897
2006,art,adm,1.04007219
2006,art,soc,0.093763832
2006,art,alt,0.00890965
2006,art,pmt,0.04929788
2006,art,trk,0.023210279
2006,art,fdd,1.145817526
2006,art,gmt,0.026726093
2006,art,wpd,0.042643812
2006,art,wht,0.852322094
2006,art,wrh,0.026870366
2006,art,ott,0.270183171
2006,art,che,0.040775019
2006,art,air,0.032900433
2006,art,mmf,0.04872426
2006,art,otr,0.120365994
2006,mov,res,0.629170464
2006,mov,com,0.012022757
2006,mov,amb,0.017959855
2006,mov,rec,0.018011605
2006,mov,fnd,0.21038625
2006,mov,pub,0.07790649
2006,mov,fbt,0.213945445
2006,mov,leg,0.00500141
2006,mov,fen,0.0020065
2006,mov,brd,31.21122472
2006,mov,bnk,0.011044314
2006,mov,ore,0.05508907
2006,mov,edu,0.726298599
2006,mov,man,0.165363069
2006,mov,dat,0.00200638
2006,mov,amd,0.262220882
2006,mov,hos,0.001996025
2006,mov,rnt,0.118076078
2006,mov,tsv,0.79175694
2006,mov,nrs,0.025971835
2006,mov,sec,0.01236046
2006,mov,art,0.144005768
2006,mov,mov,19.2143171
2006,mov,slg,0.238224509
2006,mov,pip,0.07812351
2006,mov,osv,0.595927453
2006,mov,mvt,0.206414327
2006,mov,adm,0.025014536
2006,mov,soc,0.193611127
2006,mov,trk,0.000969351
2006,mov,fdd,1.25581029
2006,mov,wht,0.013882302
2006,mov,ott,0.001981294
2006,mov,air,0.003185898
2006,mov,otr,0.003011267
2006,fpd,res,0.29433031
2006,fpd,com,0.001014434
2006,fpd,amb,0.422743962
2006,fpd,rec,0.34806298
2006,fpd,con,26.06562836
2006,fpd,agr,0.017088985
2006,fpd,eec,0.002021821
2006,fpd,pub,0.00101138
2006,fpd,hou,3.640629908
2006,fpd,leg,0.008091277
2006,fpd,fen,0.143987508
2006,fpd,brd,0.152126626
2006,fpd,ore,0.027345468
2006,fpd,ote,0.423321343
2006,fpd,man,0.022294324
2006,fpd,mch,0.532775694
2006,fpd,dat,0.140937229
2006,fpd,amd,0.003036618
2006,fpd,hos,0.049428583
2006,fpd,pla,0.468696386
2006,fpd,tsv,0.173074294
2006,fpd,nrs,0.001011483
2006,fpd,art,0.501561753
2006,fpd,fpd,4.454902496
2006,fpd,slg,0.009071595
2006,fpd,sle,4.282253226
2006,fpd,osv,0.164801428
2006,fpd,mvt,0.138489893
2006,fpd,cep,0.43248239
2006,fpd,mot,0.037287732
2006,fpd,adm,0.001013144
2006,fpd,soc,0.04541264
2006,fpd,gmt,0.001002997
2006,fpd,wtt,0.003040989
2006,fpd,wpd,0.898040086
2006,fpd,wht,0.258710446
2006,fpd,ott,0.723985647
2006,fpd,mmf,0.449705761
2006,fpd,otr,0.008118101
2006,pri,res,0.86041712
2006,pri,com,0.36143032
2006,pri,amb,2.304092681
2006,pri,fbp,0.356715246
2006,pri,rec,0.329812813
2006,pri,con,0.079267479
2006,pri,agr,0.036960922
2006,pri,eec,0.005021445
2006,pri,fnd,2.188627443
2006,pri,pub,14.2172666
2006,pri,fbt,0.280696403
2006,pri,ins,2.331113789
2006,pri,leg,0.982981216
2006,pri,fen,0.123948627
2006,pri,uti,0.075497412
2006,pri,brd,0.693039963
2006,pri,bnk,0.760709698
2006,pri,ore,0.09159223
2006,pri,edu,1.334033721
2006,pri,man,1.318280082
2006,pri,mch,0.018049814
2006,pri,dat,1.293825933
2006,pri,amd,0.952428372
2006,pri,oil,0.010031887
2006,pri,hos,1.755309962
2006,pri,rnt,0.509805584
2006,pri,tsv,6.347894744
2006,pri,nrs,0.190722484
2006,pri,sec,2.748729181
2006,pri,art,1.127530414
2006,pri,mov,1.289895302
2006,pri,slg,13.62136138
2006,pri,pri,3.325624665
2006,pri,grd,0.060211248
2006,pri,pip,0.024234499
2006,pri,sle,0.6903689
2006,pri,osv,2.081878119
2006,pri,trn,0.034899241
2006,pri,fmt,0.004028632
2006,pri,pet,0.008008235
2006,pri,mvt,0.149589866
2006,pri,wst,0.022827218
2006,pri,mot,0.003005065
2006,pri,adm,3.023438275
2006,pri,soc,1.677825904
2006,pri,alt,0.609143162
2006,pri,trk,0.233397048
2006,pri,fdd,0.950470818
2006,pri,gmt,0.164216164
2006,pri,wpd,0.017948147
2006,pri,wht,7.18952705
2006,pri,wrh,0.00600388
2006,pri,ott,3.712640217
2006,pri,che,1.353876121
2006,pri,air,0.011733847
2006,pri,otr,0.29950878
2006,pri,min,0.010986845
2006,grd,ppd,0.073711827
2006,grd,res,0.313450534
2006,grd,com,0.667027475
2006,grd,amb,0.79215188
2006,grd,fbp,0.227965281
2006,grd,rec,0.046083121
2006,grd,con,0.418859487
2006,grd,eec,0.011005629
2006,grd,fnd,0.003009606
2006,grd,pub,0.251992215
2006,grd,hou,0.001001341
2006,grd,fbt,0.002975581
2006,grd,ins,0.50197023
2006,grd,tex,0.018867309
2006,grd,leg,0.47965741
2006,grd,fen,0.007028225
2006,grd,uti,0.152442484
2006,grd,nmp,0.099432166
2006,grd,brd,0.251733778
2006,grd,bnk,1.183094456
2006,grd,ore,1.759890983
2006,grd,edu,0.19330489
2006,grd,ote,0.036011166
2006,grd,man,0.090303206
2006,grd,mch,0.144860807
2006,grd,dat,0.2048021
2006,grd,amd,0.065130772
2006,grd,oil,0.001000907
2006,grd,hos,0.438447143
2006,grd,rnt,0.34362182
2006,grd,pla,0.173265959
2006,grd,fof,0.000996638
2006,grd,fin,0.040277605
2006,grd,tsv,1.637472711
2006,grd,nrs,0.278022711
2006,grd,sec,0.754832758
2006,grd,art,1.061280731
2006,grd,mov,0.084138924
2006,grd,fpd,0.066569726
2006,grd,slg,9.025220211
2006,grd,pri,0.140756819
2006,grd,pip,0.002897639
2006,grd,sle,0.081977262
2006,grd,osv,0.133139223
2006,grd,trn,0.183483175
2006,grd,smn,0.067613408
2006,grd,fmt,0.196651775
2006,grd,pet,0.019945642
2006,grd,mvt,0.020864551
2006,grd,cep,0.090828265
2006,grd,wst,0.111730238
2006,grd,mot,0.076828309
2006,grd,adm,1.078880287
2006,grd,soc,0.066944003
2006,grd,alt,0.009916324
2006,grd,pmt,0.077900092
2006,grd,fdd,0.031738337
2006,grd,gmt,0.007932496
2006,grd,wpd,0.091392071
2006,grd,wht,0.32661432
2006,grd,wrh,0.001994606
2006,grd,ott,0.047585249
2006,grd,che,0.11854636
2006,grd,air,0.001064048
2006,grd,mmf,0.137454668
2006,grd,otr,0.126595522
2006,grd,min,0.006965751
2006,pip,oil,0.384351176
2006,sle,ppd,0.104033365
2006,sle,res,0.800375209
2006,sle,com,0.10133642
2006,sle,amb,0.289771582
2006,sle,fbp,0.422203654
2006,sle,rec,0.126263083
2006,sle,eec,0.035027212
2006,sle,fnd,0.219720385
2006,sle,pub,0.069017344
2006,sle,fbt,0.141847189
2006,sle,ins,0.039086577
2006,sle,tex,0.064564008
2006,sle,leg,0.325537645
2006,sle,fen,0.135576907
2006,sle,uti,1.878979975
2006,sle,nmp,0.089514316
2006,sle,brd,0.060675686
2006,sle,bnk,0.242315823
2006,sle,ore,0.379159987
2006,sle,edu,0.046085676
2006,sle,ote,0.064037815
2006,sle,man,0.191697252
2006,sle,mch,0.078946447
2006,sle,dat,0.017071763
2006,sle,amd,0.326747582
2006,sle,hos,0.253751712
2006,sle,rnt,0.460963551
2006,sle,pla,0.106578774
2006,sle,fof,0.010950015
2006,sle,tsv,0.684644058
2006,sle,nrs,0.147053446
2006,sle,sec,0.081486483
2006,sle,art,0.027040314
2006,sle,mov,0.021040746
2006,sle,fpd,0.040748285
2006,sle,slg,2.817933615
2006,sle,pri,0.039942334
2006,sle,grd,0.002001012
2006,sle,pip,0.006761878
2006,sle,sle,0.28900121
2006,sle,osv,0.455604447
2006,sle,fmt,0.123443697
2006,sle,pet,0.049877952
2006,sle,mvt,0.11329626
2006,sle,cep,0.122802522
2006,sle,wst,0.063298901
2006,sle,mot,0.100803242
2006,sle,adm,0.625265272
2006,sle,soc,1.092394
2006,sle,alt,0.024797408
2006,sle,pmt,0.128403522
2006,sle,trk,0.080431069
2006,sle,fdd,0.412711102
2006,sle,gmt,0.073394
2006,sle,wpd,0.050677397
2006,sle,wht,0.390260981
2006,sle,wrh,0.098718261
2006,sle,ott,0.419463787
2006,sle,che,0.787210904
2006,sle,air,0.001064331
2006,sle,mmf,0.066754143
2006,sle,otr,0.028140303
2006,osv,ppd,1.013171291
2006,osv,res,7.927477339
2006,osv,com,1.287412312
2006,osv,amb,4.786746149
2006,osv,fbp,2.066433817
2006,osv,rec,1.544384394
2006,osv,con,7.268398461
2006,osv,agr,0.357424632
2006,osv,eec,0.250221049
2006,osv,fnd,0.335134879
2006,osv,pub,1.772636616
2006,osv,hou,0.072019393
2006,osv,fbt,2.120995754
2006,osv,ins,4.886343025
2006,osv,tex,0.368551543
2006,osv,leg,1.12297596
2006,osv,fen,1.489497971
2006,osv,uti,2.355751123
2006,osv,nmp,0.906182324
2006,osv,brd,4.433842447
2006,osv,bnk,8.836933126
2006,osv,ore,25.82579152
2006,osv,edu,1.783506373
2006,osv,ote,0.367256452
2006,osv,man,4.846147657
2006,osv,mch,0.878499104
2006,osv,dat,0.475044329
2006,osv,amd,1.674010628
2006,osv,oil,0.087985701
2006,osv,hos,7.722282142
2006,osv,rnt,3.905585311
2006,osv,pla,1.094792478
2006,osv,fof,0.755619853
2006,osv,fin,0.258883576
2006,osv,tsv,7.186031167
2006,osv,nrs,1.338631369
2006,osv,sec,3.878750204
2006,osv,art,0.884411465
2006,osv,mov,0.497013728
2006,osv,fpd,0.305148124
2006,osv,slg,17.46150576
2006,osv,pri,0.587215277
2006,osv,grd,1.107210007
2006,osv,pip,0.568035065
2006,osv,sle,0.63407138
2006,osv,osv,9.241259067
2006,osv,trn,0.133320593
2006,osv,smn,0.691538445
2006,osv,fmt,1.390145992
2006,osv,pet,0.19454499
2006,osv,mvt,1.160916153
2006,osv,cep,1.307040049
2006,osv,wst,1.557916318
2006,osv,mot,0.820487569
2006,osv,adm,6.590046816
2006,osv,soc,0.513770771
2006,osv,alt,0.113088178
2006,osv,pmt,1.545384576
2006,osv,trk,6.322780303
2006,osv,fdd,2.716192742
2006,osv,gmt,1.411500418
2006,osv,wtt,0.099382337
2006,osv,wpd,0.561486867
2006,osv,wht,14.09661287
2006,osv,wrh,0.380954225
2006,osv,ott,6.067517513
2006,osv,che,2.325016261
2006,osv,air,0.529557794
2006,osv,mmf,0.525123062
2006,osv,otr,1.694626282
2006,osv,min,0.139363867
2006,trn,com,0.011492606
2006,trn,amb,0.00832541
2006,trn,fnd,0.018805182
2006,trn,fbt,0.006200529
2006,trn,ins,0.079317876
2006,trn,leg,0.036508265
2006,trn,fen,0.085748306
2006,trn,uti,0.144158994
2006,trn,brd,0.162115552
2006,trn,bnk,0.010469145
2006,trn,man,0.001046215
2006,trn,hos,0.006243029
2006,trn,rnt,0.002087733
2006,trn,tsv,0.172234379
2006,trn,sec,0.00858348
2006,trn,slg,0.206888945
2006,trn,pri,0.003120463
2006,trn,pip,0.001008703
2006,trn,osv,0.00521414
2006,trn,trn,0.013096614
2006,trn,mvt,0.001036444
2006,trn,adm,0.069912198
2006,trn,trk,2.875843455
2006,trn,fdd,0.040490357
2006,trn,wht,0.034137501
2006,trn,wrh,0.016617574
2006,trn,ott,0.01756243
2006,trn,mmf,0.001038933
2006,trn,otr,0.083715666
2006,smn,man,0.00200538
2006,smn,oil,7.169059188
2006,smn,tsv,0.01701741
2006,smn,smn,1.353804719
2006,smn,min,1.622136313
2006,fmt,ppd,4.111099323
2006,fmt,res,2.406051565
2006,fmt,com,0.585134489
2006,fmt,amb,0.350443595
2006,fmt,fbp,13.92355711
2006,fmt,rec,0.796285307
2006,fmt,con,93.19314935
2006,fmt,agr,1.645971285
2006,fmt,eec,8.87705752
2006,fmt,fnd,0.818350362
2006,fmt,pub,2.621029903
2006,fmt,fbt,0.169972877
2006,fmt,ins,0.005021749
2006,fmt,tex,1.294946403
2006,fmt,leg,0.018066897
2006,fmt,fen,0.630967845
2006,fmt,uti,3.551540435
2006,fmt,nmp,3.426511119
2006,fmt,brd,9.042830214
2006,fmt,bnk,0.113849204
2006,fmt,ore,1.457429459
2006,fmt,edu,0.336312052
2006,fmt,ote,10.4395432
2006,fmt,man,0.755284836
2006,fmt,mch,27.30353841
2006,fmt,dat,0.540366278
2006,fmt,amd,0.587543722
2006,fmt,oil,2.243995605
2006,fmt,hos,0.401432091
2006,fmt,rnt,0.661734674
2006,fmt,pla,8.182572225
2006,fmt,fof,0.122691684
2006,fmt,fin,0.008074459
2006,fmt,tsv,4.521084111
2006,fmt,nrs,0.022053308
2006,fmt,sec,0.086816479
2006,fmt,art,0.021074555
2006,fmt,mov,0.039155681
2006,fmt,fpd,4.13204878
2006,fmt,slg,3.336868652
2006,fmt,pri,1.663017201
2006,fmt,grd,0.228487102
2006,fmt,pip,1.020264247
2006,fmt,sle,1.930968047
2006,fmt,osv,3.05128913
2006,fmt,trn,0.291379367
2006,fmt,smn,1.333146176
2006,fmt,fmt,37.6600354
2006,fmt,pet,0.269895565
2006,fmt,mvt,0.259925143
2006,fmt,cep,14.07031924
2006,fmt,wst,2.406390419
2006,fmt,mot,38.69912688
2006,fmt,adm,1.527209822
2006,fmt,soc,0.851275546
2006,fmt,alt,0.406524744
2006,fmt,pmt,5.659234028
2006,fmt,trk,0.90409752
2006,fmt,fdd,5.908583417
2006,fmt,gmt,0.097398839
2006,fmt,wtt,1.921093974
2006,fmt,wpd,4.116342235
2006,fmt,wht,1.748365226
2006,fmt,wrh,0.212831527
2006,fmt,ott,1.874109103
2006,fmt,che,9.496966822
2006,fmt,air,0.127837902
2006,fmt,mmf,6.554397699
2006,fmt,otr,0.468284342
2006,fmt,min,1.187906565
2006,pet,ppd,2.629553788
2006,pet,res,3.902413969
2006,pet,com,0.868034204
2006,pet,amb,0.900541819
2006,pet,fbp,4.000051926
2006,pet,rec,1.359211002
2006,pet,con,59.63770346
2006,pet,agr,9.587843745
2006,pet,eec,1.279179977
2006,pet,fnd,0.810668431
2006,pet,pub,0.634743032
2006,pet,hou,0.004011116
2006,pet,fbt,0.658319942
2006,pet,ins,0.072339959
2006,pet,tex,0.54569548
2006,pet,leg,0.179744125
2006,pet,fen,3.391828111
2006,pet,uti,22.2550347
2006,pet,nmp,2.133806721
2006,pet,brd,0.865754038
2006,pet,bnk,8.974897928
2006,pet,ore,4.728196815
2006,pet,edu,0.866766304
2006,pet,ote,0.423305278
2006,pet,man,1.87345717
2006,pet,mch,3.039535312
2006,pet,dat,0.279867157
2006,pet,amd,1.239918125
2006,pet,oil,2.349230457
2006,pet,hos,2.687091943
2006,pet,rnt,2.124723436
2006,pet,pla,2.004121539
2006,pet,fof,1.117693775
2006,pet,fin,0.491735271
2006,pet,tsv,2.160556123
2006,pet,nrs,1.407021249
2006,pet,sec,2.233389916
2006,pet,art,0.345373538
2006,pet,mov,0.201892074
2006,pet,fpd,0.509141038
2006,pet,slg,96.38419676
2006,pet,pri,3.781002469
2006,pet,grd,4.357230029
2006,pet,pip,0.034863914
2006,pet,sle,15.16391849
2006,pet,osv,4.439945124
2006,pet,trn,6.032695233
2006,pet,smn,3.57214624
2006,pet,fmt,1.684227836
2006,pet,pet,18.86814649
2006,pet,mvt,0.743261721
2006,pet,cep,0.848760683
2006,pet,wst,2.471927955
2006,pet,mot,0.808447928
2006,pet,adm,7.17736955
2006,pet,soc,0.517005341
2006,pet,alt,0.165069699
2006,pet,pmt,4.296477214
2006,pet,trk,37.83220793
2006,pet,fdd,22.45994833
2006,pet,gmt,0.176987753
2006,pet,wtt,7.429188237
2006,pet,wpd,1.714419468
2006,pet,wht,4.41817617
2006,pet,wrh,0.198931691
2006,pet,ott,1.871970985
2006,pet,che,32.33173533
2006,pet,air,34.35594612
2006,pet,mmf,1.004825724
2006,pet,otr,8.942665045
2006,pet,min,6.177691255
2006,cep,ppd,1.358924011
2006,cep,res,0.370138516
2006,cep,com,2.879208018
2006,cep,amb,2.908573197
2006,cep,fbp,2.293663366
2006,cep,rec,0.141871088
2006,cep,con,5.38263894
2006,cep,agr,0.20391705
2006,cep,eec,3.971228954
2006,cep,fnd,1.622888065
2006,cep,pub,2.874423351
2006,cep,hou,0.018076639
2006,cep,fbt,0.288848201
2006,cep,ins,0.049309161
2006,cep,tex,1.33848647
2006,cep,leg,1.026864845
2006,cep,uti,0.019138494
2006,cep,nmp,1.506029321
2006,cep,brd,16.8588831
2006,cep,bnk,0.70971348
2006,cep,ore,0.525736847
2006,cep,edu,1.209153606
2006,cep,ote,9.2521003
2006,cep,man,4.81095254
2006,cep,mch,8.265101787
2006,cep,dat,1.104092386
2006,cep,amd,0.812151189
2006,cep,oil,0.016061244
2006,cep,hos,0.221687861
2006,cep,rnt,0.194193655
2006,cep,pla,2.764422936
2006,cep,fof,0.001000997
2006,cep,fin,0.221477031
2006,cep,tsv,6.622750566
2006,cep,nrs,0.119529981
2006,cep,sec,0.565417993
2006,cep,art,0.018100568
2006,cep,mov,1.652899571
2006,cep,fpd,1.485946512
2006,cep,slg,1.838209581
2006,cep,pri,1.821809484
2006,cep,grd,0.002009186
2006,cep,pip,0.065961906
2006,cep,sle,0.831389925
2006,cep,osv,3.248506763
2006,cep,trn,0.075665699
2006,cep,smn,0.328382666
2006,cep,fmt,4.443943933
2006,cep,pet,0.167275246
2006,cep,mvt,0.460039571
2006,cep,cep,101.827335
2006,cep,wst,0.567079965
2006,cep,mot,15.42796925
2006,cep,adm,2.707462508
2006,cep,soc,0.251887438
2006,cep,alt,0.147405488
2006,cep,pmt,2.446555437
2006,cep,trk,0.143051399
2006,cep,fdd,14.58174714
2006,cep,gmt,0.231048896
2006,cep,wtt,0.001009251
2006,cep,wpd,1.086564535
2006,cep,wht,5.196991485
2006,cep,wrh,0.103128146
2006,cep,ott,2.040250933
2006,cep,che,4.790678592
