yr,j,i,Value
2006,che,pri,0.006994391
2006,che,fmt,0.07220262
2006,che,pet,8.959001252
2006,che,cep,1.847881344
2006,che,mot,0.002995857
2006,che,pmt,0.197967865
2006,che,wpd,0.007949955
2006,che,wht,12.18778081
2006,che,che,596.1143276
2006,che,mmf,0.23633138
2006,che,min,0.015872298
2006,air,com,0.075260598
2006,air,amb,0.037492556
2006,air,con,0.007503601
2006,air,rnt,0.047946404
2006,air,fof,0.263264994
2006,air,tsv,0.407147306
2006,air,wht,0.034920124
2006,air,air,136.7624217
2006,air,otr,0.360705447
2006,mmf,ppd,0.126751986
2006,mmf,com,0.184162465
2006,mmf,con,0.628191856
2006,mmf,eec,0.16873865
2006,mmf,tex,0.178626808
2006,mmf,nmp,0.069468497
2006,mmf,ote,0.177418668
2006,mmf,mch,0.393457896
2006,mmf,pla,0.918980911
2006,mmf,tsv,5.731556297
2006,mmf,fpd,0.442903998
2006,mmf,pri,1.236140226
2006,mmf,fmt,0.334989675
2006,mmf,pet,0.059935453
2006,mmf,cep,0.947542929
2006,mmf,mot,0.012981534
2006,mmf,alt,0.010894569
2006,mmf,pmt,0.140202241
2006,mmf,wpd,0.077521059
2006,mmf,wht,3.211580423
2006,mmf,che,0.991010407
2006,mmf,mmf,139.1267606
2006,otr,res,0.080689188
2006,otr,com,0.149664876
2006,otr,amb,0.007954846
2006,otr,con,0.175105048
2006,otr,fbt,0.013646023
2006,otr,ins,0.026919615
2006,otr,edu,0.01194699
2006,otr,rnt,0.085753479
2006,otr,fof,0.001975471
2006,otr,tsv,0.540538085
2006,otr,grd,0.107481761
2006,otr,osv,0.159178631
2006,otr,wst,0.00197583
2006,otr,adm,0.022933562
2006,otr,trk,0.328294101
2006,otr,wtt,0.85431471
2006,otr,wht,0.091739991
2006,otr,wrh,0.316853315
2006,otr,ott,0.003898758
2006,otr,air,0.243267204
2006,otr,otr,162.5697518
2006,min,com,0.003022462
2006,min,con,7.32638635
2006,min,nmp,0.340717447
2006,min,tsv,0.050341458
2006,min,smn,7.46042405
2006,min,pet,0.279961425
2006,min,wht,0.106432117
2006,min,che,1.28105399
2006,min,min,81.02182349
2007,ppd,ppd,167.8840416
2007,ppd,com,0.074388754
2007,ppd,con,0.121739827
2007,ppd,tex,0.188606785
2007,ppd,nmp,0.184014779
2007,ppd,pla,1.127690287
2007,ppd,tsv,0.707057158
2007,ppd,fpd,0.001953768
2007,ppd,pri,0.455700435
2007,ppd,fmt,0.042514605
2007,ppd,cep,0.000984438
2007,ppd,pmt,0.014925567
2007,ppd,wpd,0.063919728
2007,ppd,wht,0.733642422
2007,ppd,che,0.545656777
2007,ppd,mmf,0.163476571
2007,res,res,483.6454666
2007,res,com,0.008004484
2007,res,rec,0.873089445
2007,res,con,0.914593594
2007,res,fbt,0.423832027
2007,res,amd,0.136994395
2007,res,tsv,0.001000398
2007,res,ott,1.515480737
2007,com,com,215.4913074
2007,com,con,0.012962414
2007,com,pub,1.148973218
2007,com,brd,0.110727487
2007,com,edu,0.923917667
2007,com,dat,18.15535285
2007,com,rnt,0.113800894
2007,com,tsv,11.29990241
2007,com,osv,0.084706636
2007,com,adm,2.391975932
2007,com,wht,3.731200372
2007,com,ott,1.019968675
2007,amb,res,0.168263271
2007,amb,com,0.39504775
2007,amb,amb,695.3874385
2007,amb,con,0.453255451
2007,amb,rnt,3.685286766
2007,amb,tsv,0.274677944
2007,amb,ott,6.554454048
2007,fbp,ppd,0.067536124
2007,fbp,com,0.10079577
2007,fbp,fbp,689.9968395
2007,fbp,con,0.133779692
2007,fbp,tex,0.002980045
2007,fbp,pla,0.013977831
2007,fbp,tsv,1.956086765
2007,fbp,alt,0.106182417
2007,fbp,wht,6.193295361
2007,fbp,che,2.930668922
2007,rec,res,12.9906813
2007,rec,com,0.013988061
2007,rec,rec,91.04652323
2007,rec,con,0.149557744
2007,rec,ore,0.004992736
2007,rec,edu,1.271062607
2007,rec,amd,0.398419889
2007,rec,rnt,0.279495032
2007,rec,tsv,0.151842219
2007,rec,art,0.183756516
2007,rec,osv,0.861965355
2007,rec,mvt,0.387465293
2007,rec,soc,0.036876104
2007,rec,ott,1.678072321
2007,con,com,0.181383794
2007,con,con,1337.304503
2007,con,tsv,0.221427722
2007,agr,rec,1.571317763
2007,agr,agr,306.2139574
2007,agr,fof,3.510709326
2007,agr,wpd,0.011998671
2007,eec,ppd,0.023010041
2007,eec,com,0.25910161
2007,eec,con,0.051911443
2007,eec,eec,116.9873884
2007,eec,nmp,0.146126956
2007,eec,ote,0.420843806
2007,eec,mch,0.972615544
2007,eec,pla,0.058460204
2007,eec,tsv,1.730358627
2007,eec,fpd,0.002956266
2007,eec,fmt,0.600346898
2007,eec,pet,0.005956135
2007,eec,cep,1.147857159
2007,eec,mot,0.061597448
2007,eec,pmt,1.100445714
2007,eec,wht,1.660112233
2007,eec,che,0.034647879
2007,eec,mmf,0.201438557
2007,fnd,com,2.364883629
2007,fnd,con,0.270842869
2007,fnd,agr,0.576381947
2007,fnd,fnd,272.0728002
2007,fnd,pub,0.18544785
2007,fnd,fen,0.463841038
2007,fnd,uti,0.05390079
2007,fnd,hos,1.382171139
2007,fnd,fof,0.106171383
2007,fnd,fin,0.082612932
2007,fnd,tsv,11.51195462
2007,fnd,pri,0.007921807
2007,fnd,pmt,0.00107212
2007,fnd,che,0.006911723
2007,fnd,mmf,0.063033139
2007,pub,com,6.281066487
2007,pub,con,0.012999864
2007,pub,pub,202.5369944
2007,pub,edu,0.911575761
2007,pub,dat,8.414794715
2007,pub,rnt,0.020022686
2007,pub,tsv,88.49679127
2007,pub,pri,1.366400131
2007,pub,adm,0.653054996
2007,pub,wht,0.617008862
2007,pub,ott,0.146699132
2007,hou,com,0.030040374
2007,hou,con,31.21758186
2007,hou,hou,1494.401075
2007,hou,tsv,0.009010451
2007,fbt,res,11.65290365
2007,fbt,com,0.008085611
2007,fbt,fbp,8.357120765
2007,fbt,rec,0.015153653
2007,fbt,con,0.003025826
2007,fbt,fbt,147.3339211
2007,fbt,bnk,0.624829446
2007,fbt,rnt,2.021520383
2007,fbt,tsv,0.02728393
2007,fbt,osv,0.032257462
2007,fbt,adm,0.067685702
2007,fbt,wrh,0.023074561
2007,ins,com,1.864733468
2007,ins,con,0.011979581
2007,ins,ins,671.1729355
2007,ins,leg,0.167906496
2007,ins,tsv,0.602125502
2007,ins,sec,1.109134744
2007,tex,ppd,0.042404179
2007,tex,com,0.021201164
2007,tex,con,0.070523865
2007,tex,tex,57.61750422
2007,tex,ote,0.003019351
2007,tex,pla,0.172006486
2007,tex,tsv,0.343193998
2007,tex,fpd,0.114379605
2007,tex,pri,0.091178661
2007,tex,fmt,0.033212548
2007,tex,mot,0.069185888
2007,tex,alt,0.230603467
2007,tex,pmt,0.00975457
2007,tex,wht,0.879304411
2007,tex,che,4.140378853
2007,tex,mmf,0.220255388
2007,leg,com,0.27216306
2007,leg,leg,269.5284741
2007,leg,tsv,0.182075433
2007,fen,res,2.327533104
2007,fen,com,0.580024758
2007,fen,rec,0.000997887
2007,fen,ins,5.428876296
2007,fen,tex,0.002951137
2007,fen,fen,76.98378502
2007,fen,uti,12.0666034
2007,fen,ore,0.696408736
2007,fen,mov,0.118666162
2007,fen,osv,0.00099569
2007,fen,gmt,4.076357875
2007,fen,wht,0.000975642
2007,fen,wrh,0.010899488
2007,uti,com,0.444426918
2007,uti,con,2.904141417
2007,uti,uti,417.0266529
2007,uti,oil,0.014868372
2007,uti,tsv,0.156768765
2007,uti,pip,0.738433682
2007,uti,sle,1.377589514
2007,uti,ott,0.034111763
2007,nmp,ppd,0.137942719
2007,nmp,com,0.021143579
2007,nmp,con,0.79977436
2007,nmp,eec,0.013000028
2007,nmp,tex,0.233172687
2007,nmp,nmp,123.1642445
2007,nmp,ote,0.027100034
2007,nmp,mch,0.062995168
2007,nmp,oil,0.009993498
2007,nmp,pla,0.323123771
2007,nmp,tsv,0.738882564
2007,nmp,fpd,0.04364198
2007,nmp,smn,0.003017548
2007,nmp,fmt,0.13750672
2007,nmp,pet,0.058948843
2007,nmp,cep,0.000999424
2007,nmp,mot,0.000999975
2007,nmp,wpd,0.03494286
2007,nmp,wht,1.037274625
2007,nmp,che,0.172374442
2007,nmp,mmf,0.006957225
2007,nmp,min,0.517130354
2007,brd,com,1.108000442
2007,brd,con,2.242929876
2007,brd,brd,523.8281636
2007,brd,rnt,10.98231767
2007,brd,tsv,76.30607708
2007,brd,mov,0.328362402
2007,brd,osv,1.410171349
2007,brd,wht,2.895621849
2007,brd,ott,0.8066766
2007,bnk,com,2.567848711
2007,bnk,con,0.005989417
2007,bnk,bnk,611.2370979
2007,bnk,rnt,53.35790749
2007,bnk,tsv,0.450065524
2007,bnk,sec,44.91462953
2007,bnk,ott,0.415878324
2007,ore,com,0.109983867
2007,ore,con,1.135448581
2007,ore,ins,0.260722572
2007,ore,ore,882.4325733
2007,ore,amd,0.046964866
2007,ore,tsv,0.145951575
2007,ore,osv,0.079775849
2007,edu,res,5.688090768
2007,edu,com,3.152277358
2007,edu,con,0.849561834
2007,edu,ins,0.003997964
2007,edu,ore,0.073985511
2007,edu,edu,192.3883115
2007,edu,amd,12.36758154
2007,edu,rnt,0.051971658
2007,edu,tsv,19.85137358
2007,edu,art,0.8599442
2007,edu,osv,0.007982006
2007,edu,ott,0.554546894
2007,ote,com,0.480660765
2007,ote,con,0.760453023
2007,ote,eec,0.481358085
2007,ote,tex,0.012827932
2007,ote,ote,226.3549304
2007,ote,mch,3.110679862
2007,ote,pla,0.106126364
2007,ote,tsv,27.73701141
2007,ote,fmt,1.015208311
2007,ote,cep,1.192728356
2007,ote,mot,0.485311843
2007,ote,pmt,0.006453834
2007,ote,wht,1.12547177
2007,ote,che,0.069364656
2007,man,com,7.301418257
2007,man,con,0.287058435
2007,man,man,419.8429833
2007,man,tsv,4.512858724
2007,mch,ppd,0.041090903
2007,mch,com,0.607316815
2007,mch,fbp,0.030699034
2007,mch,con,0.747057973
2007,mch,eec,1.093876314
2007,mch,nmp,0.16419474
2007,mch,ote,0.690337226
2007,mch,mch,321.217929
2007,mch,rnt,0.146178489
2007,mch,pla,0.435765246
2007,mch,tsv,7.029947413
2007,mch,fpd,0.07700153
2007,mch,fmt,3.404710013
2007,mch,pet,0.003977883
2007,mch,cep,0.979815615
2007,mch,mot,1.235152221
2007,mch,pmt,0.174382416
2007,mch,wht,5.573169917
2007,mch,che,0.555363204
2007,mch,mmf,0.55891187
2007,dat,com,7.163505609
2007,dat,con,0.149424527
2007,dat,pub,4.519094746
2007,dat,brd,0.081459149
2007,dat,edu,0.143540099
2007,dat,dat,81.44204293
2007,dat,rnt,0.045876189
2007,dat,tsv,23.611433
2007,dat,adm,0.094790271
2007,dat,wht,0.192184016
2007,dat,ott,0.058450107
2007,amd,res,28.95090081
2007,amd,com,0.027000518
2007,amd,rec,27.60989066
2007,amd,con,2.522751292
2007,amd,fbt,0.321114081
2007,amd,brd,0.251857188
2007,amd,ore,0.731573929
2007,amd,amd,113.1281474
2007,amd,rnt,0.85220559
2007,amd,tsv,0.002999512
2007,amd,art,1.065519083
2007,amd,osv,0.868703945
2007,amd,mvt,0.013675977
2007,amd,gmt,0.39136421
2007,amd,ott,0.715355734
2007,oil,com,0.090247561
2007,oil,con,0.076049805
2007,oil,oil,223.1150912
2007,oil,tsv,0.730870359
2007,oil,smn,18.64575271
2007,oil,pet,21.48703562
2007,oil,wht,0.095064383
2007,oil,che,0.470349116
2007,oil,min,0.151530452
2007,hos,res,1.126041896
2007,hos,com,1.579581374
2007,hos,amb,2.124830751
2007,hos,con,0.993807761
2007,hos,hos,516.7431344
2007,hos,rnt,0.613198523
2007,hos,tsv,3.595767517
2007,hos,ott,1.669864156
2007,rnt,com,0.151093736
2007,rnt,con,0.16974932
2007,rnt,fbt,1.543078995
2007,rnt,ins,0.573830373
2007,rnt,ore,1.391027225
2007,rnt,edu,0.002997514
2007,rnt,rnt,255.2798123
2007,rnt,tsv,0.021009153
2007,rnt,sec,0.027709999
2007,rnt,grd,0.013978607
2007,rnt,osv,1.485970663
2007,rnt,mvt,0.023458968
2007,rnt,trk,0.438827008
2007,rnt,wht,0.061608663
2007,rnt,ott,0.419908043
2007,pla,ppd,1.332155665
2007,pla,com,0.151923475
2007,pla,con,0.114458323
2007,pla,eec,0.155887778
2007,pla,tex,0.626629838
2007,pla,nmp,0.169814577
2007,pla,ote,0.060179018
2007,pla,mch,0.913270628
2007,pla,pla,194.0320192
2007,pla,tsv,1.45859952
2007,pla,fpd,0.258688024
2007,pla,pri,0.146779484
2007,pla,fmt,0.971885089
2007,pla,pet,0.018969823
2007,pla,cep,0.221706833
2007,pla,mot,0.564565294
2007,pla,pmt,0.07562642
2007,pla,wpd,0.378107873
2007,pla,wht,2.009107104
2007,pla,che,1.139038204
2007,pla,mmf,0.567098533
2007,fof,con,0.058088317
2007,fof,agr,0.038585189
2007,fof,fof,43.86852929
2007,fin,com,0.082205337
2007,fin,con,0.014005725
2007,fin,fin,114.2209343
2007,fin,tsv,0.021048703
2007,tsv,com,6.67154796
2007,tsv,con,1.582569315
2007,tsv,dat,1.332068639
2007,tsv,rnt,0.018980657
2007,tsv,tsv,977.3858847
2007,tsv,sec,0.012856408
2007,tsv,art,0.006996239
2007,tsv,pri,0.58943595
2007,tsv,osv,0.855663674
2007,tsv,adm,1.665109864
2007,tsv,gmt,0.493797164
2007,tsv,ott,2.82701375
2007,nrs,res,0.406206485
2007,nrs,com,0.017027215
2007,nrs,amb,0.745315974
2007,nrs,con,0.004997534
2007,nrs,ore,0.085084964
2007,nrs,tsv,0.040056631
2007,nrs,nrs,169.5313597
2007,nrs,soc,0.333701139
2007,nrs,ott,0.020527719
2007,sec,com,0.929420776
2007,sec,con,0.013163233
2007,sec,ins,3.123318222
2007,sec,bnk,21.16216694
2007,sec,tsv,0.292166348
2007,sec,sec,477.015896
2007,art,res,2.143993755
2007,art,com,0.018011218
2007,art,rec,2.801463692
2007,art,con,0.175740878
2007,art,ore,0.063001379
2007,art,edu,0.026977604
2007,art,amd,0.002000058
2007,art,rnt,3.017011986
2007,art,tsv,5.216283977
2007,art,art,107.112364
2007,art,osv,0.247496021
2007,art,ott,0.903292688
2007,mov,com,0.186042385
2007,mov,rec,0.056986911
2007,mov,con,0.0429197
2007,mov,ore,0.099962669
2007,mov,rnt,0.084938583
2007,mov,tsv,0.408017485
2007,mov,mov,132.9993342
2007,mov,cep,0.069495411
2007,mov,wht,0.020527973
2007,mov,ott,0.423643651
2007,fpd,ppd,0.031242458
2007,fpd,com,0.038295528
2007,fpd,con,0.536028327
2007,fpd,eec,0.006005657
2007,fpd,tex,0.081439466
2007,fpd,nmp,0.148214621
2007,fpd,mch,0.104089784
2007,fpd,pla,0.243569486
2007,fpd,tsv,0.587426137
2007,fpd,fpd,80.33465223
2007,fpd,pri,0.004000653
2007,fpd,fmt,0.300386967
2007,fpd,mot,0.009008031
2007,fpd,alt,0.009921787
2007,fpd,pmt,0.008656313
2007,fpd,wpd,0.612575436
2007,fpd,wht,1.599756163
2007,fpd,che,0.03889564
2007,fpd,mmf,0.333267583
2007,slg,ppd,0.499913727
2007,slg,res,15.60913211
2007,slg,com,6.714409355
2007,slg,amb,21.11200977
2007,slg,fbp,1.522592689
2007,slg,rec,2.209357232
2007,slg,con,15.70270131
2007,slg,agr,0.38691187
2007,slg,pub,0.399062885
2007,slg,uti,0.839444521
2007,slg,edu,71.84014632
2007,slg,dat,1.877726947
2007,slg,amd,7.625306372
2007,slg,hos,128.3054395
2007,slg,fof,2.275926536
2007,slg,fin,21.95437222
2007,slg,tsv,40.80893867
2007,slg,art,2.544440851
2007,slg,mov,0.001002695
2007,slg,slg,1398.993023
2007,slg,pri,1.239251457
2007,slg,osv,0.934066829
2007,slg,wst,11.58965029
2007,slg,adm,6.360122399
2007,slg,soc,2.890762124
2007,slg,alt,1.303435814
2007,slg,wpd,0.146313372
2007,slg,che,0.075494276
2007,slg,mmf,1.260361536
2007,slg,min,0.348987977
2007,pri,ppd,0.453051019
2007,pri,com,0.212954757
2007,pri,con,0.009021678
2007,pri,tex,0.12967569
2007,pri,pla,0.479571754
2007,pri,tsv,29.48779692
2007,pri,pri,70.01441605
2007,pri,fmt,0.015020481
2007,pri,cep,0.055835768
2007,pri,adm,1.067291355
2007,pri,alt,0.0603232
2007,pri,wht,0.838455559
2007,pri,mmf,0.28655944
2007,grd,con,0.00700041
2007,grd,fbt,0.00097819
2007,grd,ore,0.004006216
2007,grd,tsv,0.021041334
2007,grd,grd,44.471184
2007,grd,osv,0.000999521
2007,grd,wht,0.007835587
2007,grd,ott,0.021517384
2007,grd,otr,0.191971383
2007,pip,com,0.02179747
2007,pip,con,0.00725116
2007,pip,uti,0.751726472
2007,pip,tsv,0.005188954
2007,pip,pip,23.86167398
2007,sle,rec,25.84658244
2007,sle,hou,21.61228647
2007,sle,fbt,1.969775844
2007,sle,ins,0.003003352
2007,sle,uti,83.53699121
2007,sle,bnk,0.014010458
2007,sle,ore,15.50111836
2007,sle,art,0.443691014
2007,sle,grd,11.81959387
2007,sle,sle,66.64543366
2007,sle,osv,1.864833521
2007,sle,trn,0.118218492
2007,sle,wtt,0.198277315
2007,sle,otr,9.64137548
2007,osv,res,3.82333124
2007,osv,com,0.476561119
2007,osv,con,0.825242944
2007,osv,ore,0.161092999
2007,osv,edu,0.002999189
2007,osv,dat,0.321657876
2007,osv,rnt,0.273062349
2007,osv,tsv,0.781776161
2007,osv,osv,513.4797678
2007,osv,mvt,1.422033731
2007,osv,soc,0.055926264
2007,osv,gmt,0.059604949
2007,osv,wht,0.46673178
2007,osv,ott,2.56290285
2007,trn,com,0.094410284
2007,trn,con,0.855224113
2007,trn,rnt,0.262240876
2007,trn,tsv,0.009335619
2007,trn,trn,58.07007303
2007,smn,com,0.073983105
2007,smn,con,1.667117138
2007,smn,oil,0.813672954
2007,smn,tsv,0.295877652
2007,smn,smn,90.06604651
2007,smn,fmt,0.604956441
2007,smn,pet,0.020833422
2007,smn,wht,0.285303328
2007,smn,min,0.03357215
2007,fmt,ppd,0.010988606
2007,fmt,com,0.262715895
2007,fmt,con,2.694416345
2007,fmt,eec,0.20238527
2007,fmt,tex,0.005905847
2007,fmt,nmp,0.103516532
2007,fmt,ote,0.274837388
2007,fmt,mch,3.811287165
2007,fmt,pla,1.397991578
2007,fmt,tsv,2.084359389
2007,fmt,fpd,0.399482028
2007,fmt,pri,0.228991205
2007,fmt,osv,0.171357497
2007,fmt,fmt,319.4058518
2007,fmt,pet,0.026762825
2007,fmt,cep,0.411465634
2007,fmt,mot,0.720217148
2007,fmt,pmt,2.987737162
2007,fmt,wpd,0.325858094
2007,fmt,wht,3.537800486
2007,fmt,che,0.375617383
2007,fmt,mmf,0.33128637
2007,pet,ppd,0.076430637
2007,pet,com,0.040224886
2007,pet,con,0.164578389
2007,pet,tex,0.001982033
2007,pet,nmp,0.135982651
2007,pet,mch,0.007989671
2007,pet,pla,0.009960811
2007,pet,tsv,1.141171104
2007,pet,pet,567.0519432
2007,pet,wht,4.808428126
2007,pet,che,31.05524874
2007,pet,min,0.284074234
2007,mvt,com,0.044386873
2007,mvt,rec,0.254100426
2007,mvt,con,0.007046885
2007,mvt,ins,0.260032077
2007,mvt,bnk,3.377170783
2007,mvt,edu,0.038278918
2007,mvt,rnt,1.253755578
2007,mvt,tsv,0.054464808
2007,mvt,osv,63.62309235
2007,mvt,mvt,112.3350561
2007,mvt,trk,0.033552654
2007,mvt,wrh,0.290386677
2007,mvt,otr,0.387498761
2007,cep,ppd,0.101362311
2007,cep,com,1.405963857
2007,cep,con,0.033047777
2007,cep,eec,1.027605933
2007,cep,tex,0.034612561
2007,cep,nmp,0.012876439
2007,cep,ote,2.723118655
2007,cep,mch,0.7943136
2007,cep,pla,0.228620382
2007,cep,tsv,39.13899136
2007,cep,fpd,0.047451323
2007,cep,pri,0.029877819
2007,cep,fmt,0.230093093
2007,cep,cep,388.3073275
2007,cep,mot,0.01594653
2007,cep,pmt,0.330886069
2007,cep,wpd,0.008955665
2007,cep,wht,6.888422413
2007,cep,che,0.803409913
2007,cep,mmf,0.487372577
2007,wst,com,0.037543578
2007,wst,con,0.03746605
2007,wst,oil,0.150073346
2007,wst,rnt,0.059810709
2007,wst,tsv,0.075073462
2007,wst,wst,74.06461261
2007,wst,ott,0.102031885
2007,wst,otr,0.001012411
2007,mot,com,0.311125253
2007,mot,con,0.630966731
2007,mot,eec,0.455535202
2007,mot,tex,0.043516751
2007,mot,nmp,0.05349142
2007,mot,ote,0.382190135
2007,mot,mch,2.154900264
2007,mot,pla,0.39167084
2007,mot,tsv,11.00277256
2007,mot,fpd,0.045478176
2007,mot,fmt,1.069525429
2007,mot,cep,0.478172905
2007,mot,mot,491.8626275
2007,mot,pmt,0.133658553
2007,mot,wht,1.272258893
2007,mot,che,0.087399567
2007,mot,mmf,0.036655215
2007,adm,com,5.582748233
2007,adm,amb,0.005986779
2007,adm,con,1.506310802
2007,adm,ins,0.047971056
2007,adm,ore,0.513851998
2007,adm,edu,0.007990889
2007,adm,rnt,0.022985347
2007,adm,tsv,5.618720397
2007,adm,pri,2.071759501
2007,adm,osv,0.004988297
2007,adm,wst,0.038582278
2007,adm,adm,568.2688731
2007,adm,soc,0.061864698
2007,adm,ott,1.034796188
2007,soc,com,0.043113793
2007,soc,amb,0.105013508
2007,soc,con,0.044024244
2007,soc,tsv,0.017041845
2007,soc,nrs,1.991908827
2007,soc,soc,131.1737734
2007,soc,gmt,0.029357936
2007,soc,ott,0.054799131
2007,alt,com,0.045464146
2007,alt,tex,0.14437672
2007,alt,tsv,0.241420905
2007,alt,alt,26.55890806
2007,alt,wht,2.677407557
2007,pmt,ppd,0.076897789
2007,pmt,com,0.037552881
2007,pmt,con,0.232817434
2007,pmt,eec,0.365559803
2007,pmt,tex,0.00527703
2007,pmt,nmp,0.069604385
2007,pmt,mch,0.223575018
2007,pmt,pla,0.016806924
2007,pmt,tsv,0.606085322
2007,pmt,fpd,0.009670571
2007,pmt,fmt,1.690184958
2007,pmt,pet,1.483853809
2007,pmt,cep,0.005320089
2007,pmt,pmt,240.9953589
2007,pmt,wht,0.375578004
2007,pmt,che,0.27747025
2007,trk,com,0.076676847
2007,trk,con,0.166486598
2007,trk,rnt,0.178058384
2007,trk,tsv,0.106706825
2007,trk,wst,1.432133835
2007,trk,trk,259.5616076
2007,trk,wrh,4.136460694
2007,trk,otr,2.164926592
2007,fdd,com,2.034863923
2007,fdd,con,0.003906709
2007,fdd,edu,0.204259442
2007,fdd,mch,0.00194373
2007,fdd,dat,0.012735338
2007,fdd,hos,1.294193166
2007,fdd,tsv,17.77992011
2007,fdd,art,0.018587708
2007,fdd,mov,0.037150463
2007,fdd,fdd,525.0577697
2007,fdd,mmf,0.000965849
2007,gmt,res,4.529289932
2007,gmt,amb,0.667593647
2007,gmt,fbp,2.728503002
2007,gmt,con,2.770362365
2007,gmt,rnt,0.274724587
2007,gmt,tsv,0.236523055
2007,gmt,osv,2.79302441
2007,gmt,adm,0.104081579
2007,gmt,alt,0.011944427
2007,gmt,gmt,148.5924644
2007,wtt,com,0.00700287
2007,wtt,rec,0.252987802
2007,wtt,con,0.002994952
2007,wtt,tsv,0.002000463
2007,wtt,wtt,44.7640411
2007,wtt,otr,1.054999147
2007,wpd,ppd,0.059306271
2007,wpd,com,0.024123527
2007,wpd,con,0.278848323
2007,wpd,tex,0.02872549
2007,wpd,nmp,0.003968404
2007,wpd,pla,0.136397948
2007,wpd,tsv,0.133659928
2007,wpd,fpd,0.474292869
2007,wpd,fmt,0.285572435
2007,wpd,wpd,100.6454659
2007,wpd,wht,0.65921817
2007,wpd,che,0.057692249
2007,wpd,mmf,0.00892979
2007,wht,com,10.8242702
2007,wht,fbp,3.115272343
2007,wht,con,4.577669197
2007,wht,ote,0.01711211
2007,wht,mch,0.398116752
2007,wht,rnt,9.359426139
2007,wht,fof,0.722981818
2007,wht,tsv,1.89793836
2007,wht,fpd,0.002984269
2007,wht,pip,0.064054319
2007,wht,osv,51.53788899
2007,wht,fmt,0.00201319
2007,wht,cep,0.095217589
2007,wht,mot,0.082233011
2007,wht,adm,0.038351887
2007,wht,wht,1010.114545
2007,wht,wrh,0.177401352
2007,wht,mmf,1.767287898
2007,wht,otr,0.860340474
2007,wrh,com,0.066339442
2007,wrh,con,0.047143243
2007,wrh,rnt,0.006025161
2007,wrh,tsv,0.036178491
2007,wrh,trk,1.212449408
2007,wrh,wrh,67.2219435
2007,wrh,ott,0.00490527
2007,wrh,otr,0.131372144
2007,ott,res,10.96046325
2007,ott,com,1.470996103
2007,ott,amb,0.380195529
2007,ott,rec,0.12530651
2007,ott,con,4.473456088
2007,ott,agr,0.167452259
2007,ott,ins,0.0010101
2007,ott,brd,0.099803545
2007,ott,bnk,0.07370887
2007,ott,edu,0.174650639
2007,ott,rnt,4.144208264
2007,ott,tsv,1.597078012
2007,ott,pri,0.030101343
2007,ott,osv,13.12050247
2007,ott,adm,1.621896384
2007,ott,alt,0.288664614
2007,ott,wrh,0.017060093
2007,ott,ott,599.9622967
2007,ott,mmf,2.359379494
2007,ott,otr,2.801136654
2007,che,ppd,0.356188497
2007,che,com,0.496026058
2007,che,fbp,2.159524966
2007,che,con,0.170687259
2007,che,eec,0.211852226
2007,che,nmp,0.016882533
2007,che,ote,0.003009028
2007,che,mch,0.261796774
2007,che,pla,3.717305407
2007,che,tsv,38.85594172
2007,che,pri,0.008986704
2007,che,fmt,0.052155986
2007,che,pet,0.802740895
2007,che,cep,1.30030968
2007,che,pmt,0.368416315
2007,che,wpd,0.010974356
2007,che,wht,13.65791137
2007,che,che,662.5119335
2007,che,mmf,0.277099908
2007,che,min,0.009937829
2007,air,com,0.098188725
2007,air,amb,0.055956783
2007,air,con,0.000933067
2007,air,rnt,0.072866062
2007,air,fof,0.40807044
2007,air,tsv,0.609584589
2007,air,wht,0.043796412
2007,air,air,142.6753972
2007,air,otr,0.55969707
2007,mmf,ppd,0.139793757
2007,mmf,com,0.320807561
2007,mmf,con,0.815903206
2007,mmf,eec,0.032961433
2007,mmf,tex,0.135774333
2007,mmf,nmp,0.014889278
2007,mmf,ote,0.184466297
2007,mmf,mch,0.137827861
2007,mmf,pla,0.506031455
2007,mmf,tsv,7.432517882
2007,mmf,fpd,0.33782613
2007,mmf,pri,0.203602302
2007,mmf,fmt,0.224566273
2007,mmf,pet,0.010977588
2007,mmf,cep,1.144969852
2007,mmf,mot,0.008989035
2007,mmf,alt,0.014851018
2007,mmf,pmt,0.128511437
2007,mmf,wpd,0.056840214
2007,mmf,wht,3.910218236
2007,mmf,che,0.575233333
2007,mmf,mmf,141.6926139
2007,otr,res,0.080830017
2007,otr,com,0.173824888
2007,otr,amb,0.004982386
2007,otr,con,0.072773574
2007,otr,fbt,0.005850037
2007,otr,ins,0.034932708
2007,otr,rnt,0.082837584
2007,otr,tsv,0.156812949
2007,otr,grd,0.137564547
2007,otr,osv,0.170373862
2007,otr,wst,0.001975954
2007,otr,adm,0.025961706
2007,otr,trk,0.372576548
2007,otr,wtt,1.136018076
2007,otr,wht,0.059553577
2007,otr,wrh,0.403554514
2007,otr,ott,0.004874523
2007,otr,air,0.26746545
2007,otr,otr,173.7850974
2007,min,com,0.003018301
2007,min,con,9.961706666
2007,min,nmp,0.319761847
2007,min,tsv,0.068402032
2007,min,smn,6.977447491
2007,min,pet,0.254590251
2007,min,wht,0.103256134
2007,min,che,1.569135386
2007,min,min,82.1039307
2008,ppd,ppd,170.899889
2008,ppd,com,0.076005394
2008,ppd,con,0.067272739
2008,ppd,tex,0.204354584
2008,ppd,nmp,0.179912705
2008,ppd,pla,1.308358943
2008,ppd,tsv,0.561019019
