yr,i,fd,value
2007,che,pce,407.4656147
2007,air,pce,85.40814405
2007,mmf,pce,228.45325
2007,otr,pce,12.13587573
2007,min,pce,0.244700206
2007,ppd,state_consume,-9.97E-09
2007,res,state_consume,-9.97E-09
2007,com,state_consume,-9.97E-09
2007,amb,state_consume,-9.97E-09
2007,fbp,state_consume,-9.97E-09
2007,rec,state_consume,-9.97E-09
2007,con,state_consume,-9.97E-09
2007,agr,state_consume,-9.97E-09
2007,eec,state_consume,-9.97E-09
2007,fnd,state_consume,-9.97E-09
2007,pub,state_consume,-9.97E-09
2007,hou,state_consume,-9.97E-09
2007,fbt,state_consume,0
2007,ins,state_consume,-9.97E-09
2007,tex,state_consume,-9.97E-09
2007,leg,state_consume,-9.97E-09
2007,fen,state_consume,-9.97E-09
2007,uti,state_consume,-9.97E-09
2007,nmp,state_consume,-9.97E-09
2007,brd,state_consume,-9.97E-09
2007,bnk,state_consume,-9.97E-09
2007,ore,state_consume,-9.97E-09
2007,edu,state_consume,-9.97E-09
2007,ote,state_consume,-9.97E-09
2007,man,state_consume,-9.97E-09
2007,mch,state_consume,-9.97E-09
2007,dat,state_consume,-9.97E-09
2007,amd,state_consume,-9.97E-09
2007,oil,state_consume,-9.97E-09
2007,hos,state_consume,-9.97E-09
2007,rnt,state_consume,-9.97E-09
2007,pla,state_consume,-9.97E-09
2007,fof,state_consume,-9.97E-09
2007,fin,state_consume,-9.97E-09
2007,tsv,state_consume,-9.97E-09
2007,nrs,state_consume,-9.97E-09
2007,sec,state_consume,-9.97E-09
2007,art,state_consume,-9.97E-09
2007,mov,state_consume,-9.97E-09
2007,fpd,state_consume,-9.97E-09
2007,slg,state_consume,1398.993024
2007,pri,state_consume,-9.97E-09
2007,grd,state_consume,-9.97E-09
2007,pip,state_consume,-9.97E-09
2007,sle,state_consume,-9.97E-09
2007,osv,state_consume,-9.97E-09
2007,trn,state_consume,-9.97E-09
2007,smn,state_consume,-9.97E-09
2007,fmt,state_consume,-9.97E-09
2007,pet,state_consume,-9.97E-09
2007,mvt,state_consume,0
2007,cep,state_consume,-9.97E-09
2007,wst,state_consume,-9.97E-09
2007,mot,state_consume,-9.97E-09
2007,adm,state_consume,-9.97E-09
2007,soc,state_consume,-9.97E-09
2007,alt,state_consume,-9.97E-09
2007,pmt,state_consume,-9.97E-09
2007,trk,state_consume,-9.97E-09
2007,fdd,state_consume,-9.97E-09
2007,gmt,state_consume,0
2007,wtt,state_consume,-9.97E-09
2007,wpd,state_consume,-9.97E-09
2007,wht,state_consume,-9.97E-09
2007,wrh,state_consume,-9.97E-09
2007,ott,state_consume,-9.97E-09
2007,che,state_consume,-9.97E-09
2007,air,state_consume,-9.97E-09
2007,mmf,state_consume,-9.97E-09
2007,otr,state_consume,-9.97E-09
2007,min,state_consume,-9.97E-09
2007,ppd,fed_intelprop,-9.97E-09
2007,res,fed_intelprop,-9.97E-09
2007,com,fed_intelprop,12.51253438
2007,amb,fed_intelprop,-9.97E-09
2007,fbp,fed_intelprop,-9.97E-09
2007,rec,fed_intelprop,-9.97E-09
2007,con,fed_intelprop,-9.97E-09
2007,agr,fed_intelprop,-9.97E-09
2007,eec,fed_intelprop,-9.97E-09
2007,fnd,fed_intelprop,-9.97E-09
2007,pub,fed_intelprop,1.676781487
2007,hou,fed_intelprop,-9.97E-09
2007,fbt,fed_intelprop,0
2007,ins,fed_intelprop,-9.97E-09
2007,tex,fed_intelprop,-9.97E-09
2007,leg,fed_intelprop,-9.97E-09
2007,fen,fed_intelprop,-9.97E-09
2007,uti,fed_intelprop,-9.97E-09
2007,nmp,fed_intelprop,-9.97E-09
2007,brd,fed_intelprop,-9.97E-09
2007,bnk,fed_intelprop,-9.97E-09
2007,ore,fed_intelprop,-9.97E-09
2007,edu,fed_intelprop,-9.97E-09
2007,ote,fed_intelprop,-9.97E-09
2007,man,fed_intelprop,-9.97E-09
2007,mch,fed_intelprop,-9.97E-09
2007,dat,fed_intelprop,0.38016523
2007,amd,fed_intelprop,-9.97E-09
2007,oil,fed_intelprop,-9.97E-09
2007,hos,fed_intelprop,-9.97E-09
2007,rnt,fed_intelprop,-9.97E-09
2007,pla,fed_intelprop,-9.97E-09
2007,fof,fed_intelprop,-9.97E-09
2007,fin,fed_intelprop,-9.97E-09
2007,tsv,fed_intelprop,56.76480979
2007,nrs,fed_intelprop,-9.97E-09
2007,sec,fed_intelprop,-9.97E-09
2007,art,fed_intelprop,-9.97E-09
2007,mov,fed_intelprop,-9.97E-09
2007,fpd,fed_intelprop,-9.97E-09
2007,slg,fed_intelprop,-9.97E-09
2007,pri,fed_intelprop,-9.97E-09
2007,grd,fed_intelprop,-9.97E-09
2007,pip,fed_intelprop,-9.97E-09
2007,sle,fed_intelprop,-9.97E-09
2007,osv,fed_intelprop,-9.97E-09
2007,trn,fed_intelprop,-9.97E-09
2007,smn,fed_intelprop,-9.97E-09
2007,fmt,fed_intelprop,-9.97E-09
2007,pet,fed_intelprop,-9.97E-09
2007,mvt,fed_intelprop,0
2007,cep,fed_intelprop,-9.97E-09
2007,wst,fed_intelprop,-9.97E-09
2007,mot,fed_intelprop,-9.97E-09
2007,adm,fed_intelprop,-9.97E-09
2007,soc,fed_intelprop,-9.97E-09
2007,alt,fed_intelprop,-9.97E-09
2007,pmt,fed_intelprop,-9.97E-09
2007,trk,fed_intelprop,-9.97E-09
2007,fdd,fed_intelprop,-9.97E-09
2007,gmt,fed_intelprop,0
2007,wtt,fed_intelprop,-9.97E-09
2007,wpd,fed_intelprop,-9.97E-09
2007,wht,fed_intelprop,-9.97E-09
2007,wrh,fed_intelprop,-9.97E-09
2007,ott,fed_intelprop,-9.97E-09
2007,che,fed_intelprop,-9.97E-09
2007,air,fed_intelprop,-9.97E-09
2007,mmf,fed_intelprop,-9.97E-09
2007,otr,fed_intelprop,-9.97E-09
2007,min,fed_intelprop,-9.97E-09
2006,ppd,fed_structures,-9.97E-09
2006,res,fed_structures,-9.97E-09
2006,com,fed_structures,-9.97E-09
2006,amb,fed_structures,-9.97E-09
2006,fbp,fed_structures,-9.97E-09
2006,rec,fed_structures,-9.97E-09
2006,con,fed_structures,10.67797351
2006,agr,fed_structures,-9.97E-09
2006,eec,fed_structures,-9.97E-09
2006,fnd,fed_structures,-9.97E-09
2006,pub,fed_structures,-9.97E-09
2006,hou,fed_structures,-9.97E-09
2006,fbt,fed_structures,0
2006,ins,fed_structures,-9.97E-09
2006,tex,fed_structures,-9.97E-09
2006,leg,fed_structures,-9.97E-09
2006,fen,fed_structures,-9.97E-09
2006,uti,fed_structures,-9.97E-09
2006,nmp,fed_structures,-9.97E-09
2006,brd,fed_structures,-9.97E-09
2006,bnk,fed_structures,-9.97E-09
2006,ore,fed_structures,-9.97E-09
2006,edu,fed_structures,-9.97E-09
2006,ote,fed_structures,-9.97E-09
2006,man,fed_structures,-9.97E-09
2006,mch,fed_structures,-9.97E-09
2006,dat,fed_structures,-9.97E-09
2006,amd,fed_structures,-9.97E-09
2006,oil,fed_structures,-9.97E-09
2006,hos,fed_structures,-9.97E-09
2006,rnt,fed_structures,-9.97E-09
2006,pla,fed_structures,-9.97E-09
2006,fof,fed_structures,-9.97E-09
2006,fin,fed_structures,-9.97E-09
2006,tsv,fed_structures,-9.97E-09
2006,nrs,fed_structures,-9.97E-09
2006,sec,fed_structures,-9.97E-09
2006,art,fed_structures,-9.97E-09
2006,mov,fed_structures,-9.97E-09
2006,fpd,fed_structures,-9.97E-09
2006,slg,fed_structures,-9.97E-09
2006,pri,fed_structures,-9.97E-09
2006,grd,fed_structures,-9.97E-09
2006,pip,fed_structures,-9.97E-09
2006,sle,fed_structures,-9.97E-09
2006,osv,fed_structures,-9.97E-09
2006,trn,fed_structures,-9.97E-09
2006,smn,fed_structures,-9.97E-09
2006,fmt,fed_structures,-9.97E-09
2006,pet,fed_structures,-9.97E-09
2006,mvt,fed_structures,0
2006,cep,fed_structures,-9.97E-09
2006,wst,fed_structures,-9.97E-09
2006,mot,fed_structures,-9.97E-09
2006,adm,fed_structures,-9.97E-09
2006,soc,fed_structures,-9.97E-09
2006,alt,fed_structures,-9.97E-09
2006,pmt,fed_structures,-9.97E-09
2006,trk,fed_structures,-9.97E-09
2006,fdd,fed_structures,-9.97E-09
2006,gmt,fed_structures,0
2006,wtt,fed_structures,-9.97E-09
2006,wpd,fed_structures,-9.97E-09
2006,wht,fed_structures,-9.97E-09
2006,wrh,fed_structures,-9.97E-09
2006,ott,fed_structures,-9.97E-09
2006,che,fed_structures,-9.97E-09
2006,air,fed_structures,-9.97E-09
2006,mmf,fed_structures,-9.97E-09
2006,otr,fed_structures,-9.97E-09
2006,min,fed_structures,-9.97E-09
2006,ppd,def_equipment,-9.97E-09
2006,res,def_equipment,-9.97E-09
2006,com,def_equipment,0.820616967
2006,amb,def_equipment,-9.97E-09
2006,fbp,def_equipment,-9.97E-09
2006,rec,def_equipment,-9.97E-09
2006,con,def_equipment,-9.97E-09
2006,agr,def_equipment,-9.97E-09
2006,eec,def_equipment,0.486262381
2006,fnd,def_equipment,-9.97E-09
2006,pub,def_equipment,-9.97E-09
2006,hou,def_equipment,-9.97E-09
2006,fbt,def_equipment,0
2006,ins,def_equipment,-9.97E-09
2006,tex,def_equipment,-9.97E-09
2006,leg,def_equipment,-9.97E-09
2006,fen,def_equipment,-9.97E-09
2006,uti,def_equipment,-9.97E-09
2006,nmp,def_equipment,-9.97E-09
2006,brd,def_equipment,-9.97E-09
2006,bnk,def_equipment,-9.97E-09
2006,ore,def_equipment,-9.97E-09
2006,edu,def_equipment,-9.97E-09
2006,ote,def_equipment,21.58155335
2006,man,def_equipment,-9.97E-09
2006,mch,def_equipment,0.95107816
2006,dat,def_equipment,-9.97E-09
2006,amd,def_equipment,-9.97E-09
2006,oil,def_equipment,-9.97E-09
2006,hos,def_equipment,-9.97E-09
2006,rnt,def_equipment,-9.97E-09
2006,pla,def_equipment,-9.97E-09
2006,fof,def_equipment,-9.97E-09
2006,fin,def_equipment,-9.97E-09
2006,tsv,def_equipment,-9.97E-09
2006,nrs,def_equipment,-9.97E-09
2006,sec,def_equipment,-9.97E-09
2006,art,def_equipment,-9.97E-09
2006,mov,def_equipment,-9.97E-09
2006,fpd,def_equipment,0.001009284
2006,slg,def_equipment,-9.97E-09
2006,pri,def_equipment,-9.97E-09
2006,grd,def_equipment,-9.97E-09
2006,pip,def_equipment,-9.97E-09
2006,sle,def_equipment,-9.97E-09
2006,osv,def_equipment,-9.97E-09
2006,trn,def_equipment,-9.97E-09
2006,smn,def_equipment,-9.97E-09
2006,fmt,def_equipment,2.070295299
2006,pet,def_equipment,-9.97E-09
2006,mvt,def_equipment,0
2006,cep,def_equipment,27.93200276
2006,wst,def_equipment,-9.97E-09
2006,mot,def_equipment,12.33487406
2006,adm,def_equipment,-9.97E-09
2006,soc,def_equipment,-9.97E-09
2006,alt,def_equipment,-9.97E-09
2006,pmt,def_equipment,-9.97E-09
2006,trk,def_equipment,-9.97E-09
2006,fdd,def_equipment,-9.97E-09
2006,gmt,def_equipment,0
2006,wtt,def_equipment,-9.97E-09
2006,wpd,def_equipment,-9.97E-09
2006,wht,def_equipment,-9.97E-09
2006,wrh,def_equipment,-9.97E-09
2006,ott,def_equipment,-9.97E-09
2006,che,def_equipment,-9.97E-09
2006,air,def_equipment,-9.97E-09
2006,mmf,def_equipment,0.067554239
2006,otr,def_equipment,-9.97E-09
2006,min,def_equipment,-9.97E-09
2006,ppd,changinv,0.825993064
2006,res,changinv,-9.97E-09
2006,com,changinv,-9.97E-09
2006,amb,changinv,-9.97E-09
2006,fbp,changinv,2.96034296
2006,rec,changinv,-9.97E-09
2006,con,changinv,-9.97E-09
2006,agr,changinv,2.59E-09
2006,eec,changinv,2.553882129
2006,fnd,changinv,-9.97E-09
2006,pub,changinv,0.996222435
2006,hou,changinv,-9.97E-09
2006,fbt,changinv,0
2006,ins,changinv,-9.97E-09
2006,tex,changinv,0.695640068
2006,leg,changinv,-9.97E-09
2006,fen,changinv,-9.97E-09
2006,uti,changinv,-9.97E-09
2006,nmp,changinv,1.682987487
2006,brd,changinv,-9.97E-09
2006,bnk,changinv,-9.97E-09
2006,ore,changinv,-9.97E-09
2006,edu,changinv,-9.97E-09
2006,ote,changinv,3.320854158
2006,man,changinv,-9.97E-09
2006,mch,changinv,5.821964137
2006,dat,changinv,-9.97E-09
2006,amd,changinv,-9.97E-09
2006,oil,changinv,4.529252271
2006,hos,changinv,-9.97E-09
2006,rnt,changinv,-9.97E-09
2006,pla,changinv,2.520490753
2006,fof,changinv,0.752130281
2006,fin,changinv,-9.97E-09
2006,tsv,changinv,-9.97E-09
2006,nrs,changinv,-9.97E-09
2006,sec,changinv,-9.97E-09
2006,art,changinv,-9.97E-09
2006,mov,changinv,0.116776428
2006,fpd,changinv,1.959987491
2006,slg,changinv,-9.97E-09
2006,pri,changinv,0.415232992
2006,grd,changinv,-9.97E-09
2006,pip,changinv,-9.97E-09
2006,sle,changinv,-9.97E-09
2006,osv,changinv,-9.97E-09
2006,trn,changinv,-9.97E-09
2006,smn,changinv,0.005988897
2006,fmt,changinv,4.883773511
2006,pet,changinv,11.7519475
2006,mvt,changinv,0
2006,cep,changinv,2.593377723
2006,wst,changinv,-9.97E-09
2006,mot,changinv,2.995870446
2006,adm,changinv,-9.97E-09
2006,soc,changinv,-9.97E-09
2006,alt,changinv,2.563069978
2006,pmt,changinv,3.145318462
2006,trk,changinv,-9.97E-09
2006,fdd,changinv,-9.97E-09
2006,gmt,changinv,0
2006,wtt,changinv,-9.97E-09
2006,wpd,changinv,0.836720246
2006,wht,changinv,-9.97E-09
2006,wrh,changinv,-9.97E-09
2006,ott,changinv,-9.97E-09
2006,che,changinv,7.426000584
2006,air,changinv,-9.97E-09
2006,mmf,changinv,4.215585469
2006,otr,changinv,-9.97E-09
2006,min,changinv,2.086417567
2006,ppd,def_structures,-9.97E-09
2006,res,def_structures,-9.97E-09
2006,com,def_structures,-9.97E-09
2006,amb,def_structures,-9.97E-09
2006,fbp,def_structures,-9.97E-09
2006,rec,def_structures,-9.97E-09
2006,con,def_structures,7.79279127
2006,agr,def_structures,-9.97E-09
2006,eec,def_structures,-9.97E-09
2006,fnd,def_structures,-9.97E-09
2006,pub,def_structures,-9.97E-09
2006,hou,def_structures,-9.97E-09
2006,fbt,def_structures,0
2006,ins,def_structures,-9.97E-09
2006,tex,def_structures,-9.97E-09
2006,leg,def_structures,-9.97E-09
2006,fen,def_structures,-9.97E-09
2006,uti,def_structures,-9.97E-09
2006,nmp,def_structures,-9.97E-09
2006,brd,def_structures,-9.97E-09
2006,bnk,def_structures,-9.97E-09
2006,ore,def_structures,-9.97E-09
2006,edu,def_structures,-9.97E-09
2006,ote,def_structures,-9.97E-09
2006,man,def_structures,-9.97E-09
2006,mch,def_structures,-9.97E-09
2006,dat,def_structures,-9.97E-09
2006,amd,def_structures,-9.97E-09
2006,oil,def_structures,-9.97E-09
2006,hos,def_structures,-9.97E-09
2006,rnt,def_structures,-9.97E-09
2006,pla,def_structures,-9.97E-09
2006,fof,def_structures,-9.97E-09
2006,fin,def_structures,-9.97E-09
2006,tsv,def_structures,-9.97E-09
2006,nrs,def_structures,-9.97E-09
2006,sec,def_structures,-9.97E-09
2006,art,def_structures,-9.97E-09
2006,mov,def_structures,-9.97E-09
2006,fpd,def_structures,-9.97E-09
2006,slg,def_structures,-9.97E-09
2006,pri,def_structures,-9.97E-09
2006,grd,def_structures,-9.97E-09
2006,pip,def_structures,-9.97E-09
2006,sle,def_structures,-9.97E-09
2006,osv,def_structures,-9.97E-09
2006,trn,def_structures,-9.97E-09
2006,smn,def_structures,-9.97E-09
2006,fmt,def_structures,-9.97E-09
2006,pet,def_structures,-9.97E-09
2006,mvt,def_structures,0
2006,cep,def_structures,-9.97E-09
2006,wst,def_structures,-9.97E-09
2006,mot,def_structures,-9.97E-09
2006,adm,def_structures,-9.97E-09
2006,soc,def_structures,-9.97E-09
2006,alt,def_structures,-9.97E-09
2006,pmt,def_structures,-9.97E-09
2006,trk,def_structures,-9.97E-09
2006,fdd,def_structures,-9.97E-09
2006,gmt,def_structures,0
2006,wtt,def_structures,-9.97E-09
2006,wpd,def_structures,-9.97E-09
2006,wht,def_structures,-9.97E-09
2006,wrh,def_structures,-9.97E-09
2006,ott,def_structures,-9.97E-09
2006,che,def_structures,-9.97E-09
2006,air,def_structures,-9.97E-09
2006,mmf,def_structures,-9.97E-09
2006,otr,def_structures,-9.97E-09
2006,min,def_structures,-9.97E-09
2006,ppd,state_equipment,-9.97E-09
2006,res,state_equipment,-9.97E-09
2006,com,state_equipment,0.441717279
2006,amb,state_equipment,-9.97E-09
2006,fbp,state_equipment,-9.97E-09
2006,rec,state_equipment,-9.97E-09
2006,con,state_equipment,-9.97E-09
2006,agr,state_equipment,-9.97E-09
2006,eec,state_equipment,1.97719907
2006,fnd,state_equipment,-9.97E-09
2006,pub,state_equipment,-9.97E-09
2006,hou,state_equipment,-9.97E-09
2006,fbt,state_equipment,0
2006,ins,state_equipment,-9.97E-09
2006,tex,state_equipment,0.011089925
2006,leg,state_equipment,-9.97E-09
2006,fen,state_equipment,-9.97E-09
2006,uti,state_equipment,-9.97E-09
2006,nmp,state_equipment,-9.97E-09
2006,brd,state_equipment,-9.97E-09
2006,bnk,state_equipment,-9.97E-09
2006,ore,state_equipment,-9.97E-09
2006,edu,state_equipment,-9.97E-09
2006,ote,state_equipment,0.796725103
2006,man,state_equipment,-9.97E-09
2006,mch,state_equipment,7.009054287
2006,dat,state_equipment,-9.97E-09
2006,amd,state_equipment,-9.97E-09
2006,oil,state_equipment,-9.97E-09
2006,hos,state_equipment,-9.97E-09
2006,rnt,state_equipment,-9.97E-09
2006,pla,state_equipment,-9.97E-09
2006,fof,state_equipment,-9.97E-09
2006,fin,state_equipment,-9.97E-09
2006,tsv,state_equipment,-9.97E-09
2006,nrs,state_equipment,-9.97E-09
2006,sec,state_equipment,-9.97E-09
2006,art,state_equipment,-9.97E-09
2006,mov,state_equipment,-9.97E-09
2006,fpd,state_equipment,2.214321602
2006,slg,state_equipment,-9.97E-09
2006,pri,state_equipment,-9.97E-09
2006,grd,state_equipment,-9.97E-09
2006,pip,state_equipment,-9.97E-09
2006,sle,state_equipment,-9.97E-09
2006,osv,state_equipment,-9.97E-09
2006,trn,state_equipment,-9.97E-09
2006,smn,state_equipment,-9.97E-09
2006,fmt,state_equipment,1.151833384
2006,pet,state_equipment,-9.97E-09
2006,mvt,state_equipment,0
2006,cep,state_equipment,13.94040884
2006,wst,state_equipment,-9.97E-09
2006,mot,state_equipment,15.0516386
2006,adm,state_equipment,-9.97E-09
2006,soc,state_equipment,-9.97E-09
2006,alt,state_equipment,-9.97E-09
2006,pmt,state_equipment,-9.97E-09
2006,trk,state_equipment,-9.97E-09
2006,fdd,state_equipment,-9.97E-09
2006,gmt,state_equipment,0
2006,wtt,state_equipment,-9.97E-09
2006,wpd,state_equipment,-9.97E-09
2006,wht,state_equipment,-9.97E-09
2006,wrh,state_equipment,-9.97E-09
2006,ott,state_equipment,-9.97E-09
2006,che,state_equipment,-9.97E-09
2006,air,state_equipment,-9.97E-09
2006,mmf,state_equipment,0.762253684
2006,otr,state_equipment,-9.97E-09
2006,min,state_equipment,-9.97E-09
2006,ppd,def_intelprop,-9.97E-09
2006,res,def_intelprop,-9.97E-09
2006,com,def_intelprop,4.574715192
2006,amb,def_intelprop,-9.97E-09
2006,fbp,def_intelprop,-9.97E-09
2006,rec,def_intelprop,-9.97E-09
2006,con,def_intelprop,-9.97E-09
2006,agr,def_intelprop,-9.97E-09
2006,eec,def_intelprop,-9.97E-09
2006,fnd,def_intelprop,-9.97E-09
2006,pub,def_intelprop,1.083504762
2006,hou,def_intelprop,-9.97E-09
2006,fbt,def_intelprop,0
2006,ins,def_intelprop,-9.97E-09
2006,tex,def_intelprop,-9.97E-09
2006,leg,def_intelprop,-9.97E-09
2006,fen,def_intelprop,-9.97E-09
2006,uti,def_intelprop,-9.97E-09
2006,nmp,def_intelprop,-9.97E-09
2006,brd,def_intelprop,-9.97E-09
2006,bnk,def_intelprop,-9.97E-09
2006,ore,def_intelprop,-9.97E-09
2006,edu,def_intelprop,-9.97E-09
2006,ote,def_intelprop,-9.97E-09
2006,man,def_intelprop,-9.97E-09
2006,mch,def_intelprop,-9.97E-09
2006,dat,def_intelprop,0.753052108
2006,amd,def_intelprop,-9.97E-09
2006,oil,def_intelprop,-9.97E-09
2006,hos,def_intelprop,-9.97E-09
2006,rnt,def_intelprop,-9.97E-09
2006,pla,def_intelprop,-9.97E-09
2006,fof,def_intelprop,-9.97E-09
2006,fin,def_intelprop,-9.97E-09
2006,tsv,def_intelprop,59.15242491
2006,nrs,def_intelprop,-9.97E-09
2006,sec,def_intelprop,-9.97E-09
2006,art,def_intelprop,-9.97E-09
2006,mov,def_intelprop,-9.97E-09
2006,fpd,def_intelprop,-9.97E-09
2006,slg,def_intelprop,-9.97E-09
2006,pri,def_intelprop,-9.97E-09
2006,grd,def_intelprop,-9.97E-09
2006,pip,def_intelprop,-9.97E-09
2006,sle,def_intelprop,-9.97E-09
2006,osv,def_intelprop,-9.97E-09
2006,trn,def_intelprop,-9.97E-09
2006,smn,def_intelprop,-9.97E-09
2006,fmt,def_intelprop,-9.97E-09
2006,pet,def_intelprop,-9.97E-09
2006,mvt,def_intelprop,0
2006,cep,def_intelprop,-9.97E-09
2006,wst,def_intelprop,-9.97E-09
2006,mot,def_intelprop,-9.97E-09
2006,adm,def_intelprop,-9.97E-09
2006,soc,def_intelprop,-9.97E-09
2006,alt,def_intelprop,-9.97E-09
2006,pmt,def_intelprop,-9.97E-09
2006,trk,def_intelprop,-9.97E-09
2006,fdd,def_intelprop,-9.97E-09
2006,gmt,def_intelprop,0
2006,wtt,def_intelprop,-9.97E-09
2006,wpd,def_intelprop,-9.97E-09
2006,wht,def_intelprop,-9.97E-09
2006,wrh,def_intelprop,-9.97E-09
2006,ott,def_intelprop,-9.97E-09
2006,che,def_intelprop,-9.97E-09
2006,air,def_intelprop,-9.97E-09
2006,mmf,def_intelprop,-9.97E-09
2006,otr,def_intelprop,-9.97E-09
2006,min,def_intelprop,-9.97E-09
2006,ppd,nondefense,-9.97E-09
2006,res,nondefense,-9.97E-09
2006,com,nondefense,-9.97E-09
2006,amb,nondefense,-9.97E-09
2006,fbp,nondefense,-9.97E-09
2006,rec,nondefense,-9.97E-09
2006,con,nondefense,-9.97E-09
2006,agr,nondefense,-9.97E-09
2006,eec,nondefense,-9.97E-09
2006,fnd,nondefense,263.5346948
2006,pub,nondefense,-9.97E-09
2006,hou,nondefense,-9.97E-09
2006,fbt,nondefense,0
2006,ins,nondefense,-9.97E-09
2006,tex,nondefense,-9.97E-09
2006,leg,nondefense,-9.97E-09
2006,fen,nondefense,-9.97E-09
2006,uti,nondefense,-9.97E-09
2006,nmp,nondefense,-9.97E-09
2006,brd,nondefense,-9.97E-09
2006,bnk,nondefense,-9.97E-09
2006,ore,nondefense,-9.97E-09
2006,edu,nondefense,-9.97E-09
2006,ote,nondefense,-9.97E-09
2006,man,nondefense,-9.97E-09
2006,mch,nondefense,-9.97E-09
2006,dat,nondefense,-9.97E-09
2006,amd,nondefense,-9.97E-09
2006,oil,nondefense,-9.97E-09
2006,hos,nondefense,-9.97E-09
2006,rnt,nondefense,-9.97E-09
2006,pla,nondefense,-9.97E-09
2006,fof,nondefense,-9.97E-09
2006,fin,nondefense,-9.97E-09
2006,tsv,nondefense,-9.97E-09
2006,nrs,nondefense,-9.97E-09
2006,sec,nondefense,-9.97E-09
2006,art,nondefense,-9.97E-09
2006,mov,nondefense,-9.97E-09
2006,fpd,nondefense,-9.97E-09
2006,slg,nondefense,-9.97E-09
2006,pri,nondefense,-9.97E-09
2006,grd,nondefense,-9.97E-09
2006,pip,nondefense,-9.97E-09
2006,sle,nondefense,-9.97E-09
2006,osv,nondefense,-9.97E-09
2006,trn,nondefense,-9.97E-09
2006,smn,nondefense,-9.97E-09
2006,fmt,nondefense,-9.97E-09
2006,pet,nondefense,-9.97E-09
2006,mvt,nondefense,0
2006,cep,nondefense,-9.97E-09
2006,wst,nondefense,-9.97E-09
2006,mot,nondefense,-9.97E-09
2006,adm,nondefense,-9.97E-09
2006,soc,nondefense,-9.97E-09
2006,alt,nondefense,-9.97E-09
2006,pmt,nondefense,-9.97E-09
2006,trk,nondefense,-9.97E-09
2006,fdd,nondefense,-9.97E-09
2006,gmt,nondefense,0
2006,wtt,nondefense,-9.97E-09
2006,wpd,nondefense,-9.97E-09
2006,wht,nondefense,-9.97E-09
2006,wrh,nondefense,-9.97E-09
2006,ott,nondefense,-9.97E-09
2006,che,nondefense,-9.97E-09
2006,air,nondefense,-9.97E-09
2006,mmf,nondefense,-9.97E-09
2006,otr,nondefense,-9.97E-09
2006,min,nondefense,-9.97E-09
2006,ppd,fed_equipment,-9.97E-09
2006,res,fed_equipment,-9.97E-09
2006,com,fed_equipment,-9.97E-09
2006,amb,fed_equipment,-9.97E-09
2006,fbp,fed_equipment,-9.97E-09
2006,rec,fed_equipment,-9.97E-09
2006,con,fed_equipment,-9.97E-09
2006,agr,fed_equipment,-9.97E-09
2006,eec,fed_equipment,1.175468964
2006,fnd,fed_equipment,-9.97E-09
2006,pub,fed_equipment,-9.97E-09
2006,hou,fed_equipment,-9.97E-09
2006,fbt,fed_equipment,0
2006,ins,fed_equipment,-9.97E-09
2006,tex,fed_equipment,0.021171665
2006,leg,fed_equipment,-9.97E-09
2006,fen,fed_equipment,-9.97E-09
2006,uti,fed_equipment,-9.97E-09
2006,nmp,fed_equipment,-9.97E-09
2006,brd,fed_equipment,-9.97E-09
2006,bnk,fed_equipment,-9.97E-09
2006,ore,fed_equipment,-9.97E-09
2006,edu,fed_equipment,-9.97E-09
2006,ote,fed_equipment,3.703722051
2006,man,fed_equipment,-9.97E-09
2006,mch,fed_equipment,0.54232546
2006,dat,fed_equipment,-9.97E-09
2006,amd,fed_equipment,-9.97E-09
2006,oil,fed_equipment,-9.97E-09
2006,hos,fed_equipment,-9.97E-09
2006,rnt,fed_equipment,-9.97E-09
2006,pla,fed_equipment,0.020099618
2006,fof,fed_equipment,-9.97E-09
2006,fin,fed_equipment,-9.97E-09
2006,tsv,fed_equipment,-9.97E-09
2006,nrs,fed_equipment,-9.97E-09
2006,sec,fed_equipment,-9.97E-09
2006,art,fed_equipment,-9.97E-09
2006,mov,fed_equipment,-9.97E-09
2006,fpd,fed_equipment,0.034314931
2006,slg,fed_equipment,-9.97E-09
2006,pri,fed_equipment,-9.97E-09
2006,grd,fed_equipment,-9.97E-09
2006,pip,fed_equipment,-9.97E-09
2006,sle,fed_equipment,-9.97E-09
2006,osv,fed_equipment,-9.97E-09
2006,trn,fed_equipment,-9.97E-09
2006,smn,fed_equipment,-9.97E-09
2006,fmt,fed_equipment,0.766219603
2006,pet,fed_equipment,-9.97E-09
2006,mvt,fed_equipment,0
2006,cep,fed_equipment,10.63244718
2006,wst,fed_equipment,-9.97E-09
2006,mot,fed_equipment,0.484921399
2006,adm,fed_equipment,-9.97E-09
2006,soc,fed_equipment,-9.97E-09
2006,alt,fed_equipment,-9.97E-09
2006,pmt,fed_equipment,-9.97E-09
2006,trk,fed_equipment,-9.97E-09
2006,fdd,fed_equipment,-9.97E-09
2006,gmt,fed_equipment,0
2006,wtt,fed_equipment,-9.97E-09
2006,wpd,fed_equipment,0.043296004
2006,wht,fed_equipment,-9.97E-09
2006,wrh,fed_equipment,-9.97E-09
2006,ott,fed_equipment,-9.97E-09
2006,che,fed_equipment,-9.97E-09
2006,air,fed_equipment,-9.97E-09
2006,mmf,fed_equipment,0.128050562
2006,otr,fed_equipment,-9.97E-09
